na ku ro da pu se mansa	Not all were satisfied.	
nalcumki fa lo nu zukte ra	It is impossible to do it.	
nalvajni fa ma kau poi mi gasnu .i ko'a cusku lu mi kakne lo nu xagmau gasnu li'u	No matter what I do, she says I can do better.	
nandu	It's hard.	
nandu	This is difficult.	
nandu fa lo ka jai gau cenba fai lo prenu	It's hard to get people to change.	
nandu fa lo nu kavbu lo cicyractu lo xance	It is difficult to catch a rabbit by hand.	
nandu fa lo nu kavbu lo cicyractu lo xance	It is not easy to catch a hare with your bare hands.	
nandu fa lo nu zukte	It's hard to do.	
nandu fe la .tom.	This is difficult for Tom.	
nandu fe la .alis.	This is difficult for Alice.	
nandu fe la .maris.	This is difficult for Mary.	
nandu mi fa lo nu tcidu lo lerfu pe lo vidni	It's hard for me, reading letters on the monitor.	
nandu preti	It's a hard question.	
nandu xu nai fa lo ka krici	Can you believe it?	
nau lo nu cusku lo lisri cu mulno	Now the story is over.	
nau mi do jatna	I'm now your boss.	
ne'au nai racli	How intuitive!	
ne'i lo flapaizda ku ko smaji	Silence in the court!	
ne'i lenku	It's cold in here.	
ne'i manku	It's dark inside.	
nei	This sentence is true.	
nelci lo nu kalte lo finpe	He likes fishing.	
nelci lo tcati	He likes tea.	
ra nelci lo se cukta be ti	He likes this book.	
nelrai be mi .esporte fa lo fudbolo	My favorite sport is soccer.	
nerkalri lo muzga tu'i ma	Where is the entrance to the museum?	
ni'a loi ri'ornimre tricu loi verba cu kelci	The children are playing under the lime tree.	
ni'i ma	Why?	
ni'i ma mi'ai remna	What makes us human?	
ni'i ma na drani	Why is that wrong?	
ni'o .ui nai ro'a nai mi mo'u zbasu lo pe mi selkei no'u la .gandam.	I finished building my Gundam model. I feel so lonely.	
ni'o .ui ro'a cu'i mi cikre lo pe mi skami	I'm just puttering here by myself, fixing my computer.	
ni'o xu do za'o na'e jimpe fi lo se cusku be mi'ai vau ga'i .io nai .u'i	Are you still not understanding what we're saying, 'sir'? =P	
nitcu lo nu mi'o klama .i ju mi'o nelci ra	We must go there whether we like it or not.	
nitcu loi vifne djacu lo nu kanro	Fresh air is necessary to good health.	
nitcu su'o nai sai da lo nu jai gau gleki nunji'e	Very little is needed to make a happy life.	
.i no da ba djuno	No one will know.	
.i no da ba djuno	Nobody will know.	
no ba'oi go'i	It is impossible to do it.	
no birje pu lo nu se tcika be li vo	No beer before four!	
no cevni cu zasti re'e nai	There is no god.	
no da bradi ra	She doesn't have any enemies.	
no da censa zi'o	Nothing is holy.	
no da cidja	There's no food.	
no da ckafi	There's no coffee.	
no da cmene mi	I have no name.	
no da djuno fi lo nu ma kau se patpei be ko'a mutce	Nobody knows what it is that has been bothering him so much.	
no da djuno lo du'u jalge ma kau	Nobody knows why.	
no da djuno lo du'u ma kau krinu	No one knows the reason.	
no da djuno lo jetnu	Nobody knows the truth.	
no da .ei sidju .i ca'a ku no da sidju	No one has to help. And no one helps.	
no da jdima ti	It's free.	
no da jimpe fi mi	Nobody understands me.	
.i ne'i lo mi kumfa no da junla	There are no clocks in my room.	
.i no prenu pu klama	Nobody came.	
no da krici lo se cusku be mi	Nobody believes what I say.	
no da lo'ipli mi	I'm unemployed.	
no da mensi mi	I do not have a sister.	
no da mi ka'e se viska	I can't see anything.	
no da mi pu jungau	No one told me.	
no da nabmi	There's no problem.	
no da nenri	There's nothing inside.	
.i no prenu mi nitcu	Nobody needs me.	
no da pikta mi	I don't have a ticket.	
no da pu ca'o jundi ra	Nobody was paying attention to her.	
no da pu citka lo torta	No one ate the cake.	
no da pu fonjorne	Nobody called.	
no da pu jai gau djuno fai mi	No one told me.	
no da pu krici lo me mi moi	No one believed me.	
no da se cuxna	There's no choice.	
no da silna	There's no salt.	
.i no da skicu su'o de mi	Nobody tells me anything.	
no da snada bu'u lo munje se ja'e lo nu lo nei na troci	No one succeeds in the world without effort.	
no da solji	There's no gold.	
no da tavla mi	No one speaks with me.	
no da toldrani	There's nothing wrong.	
no da va zdani	There are no houses around here.	
no da valsi lo se zifre lo banru'usu	There is no word for liberty in the Russian language.	
.i no da zvati ti	There's nothing here.	
no da vorme	There's no door.	
no da xabju ka'ai mi	Nobody lives with me.	
no da xamgu zmadu lo za'i kanro	Nothing is better than health.	
no da xauzma lo za'i kanro	Nothing is better than health.	
no da ze'u vitno ca lo nu jmive	Absolutely nothing is permanent in life.	
no da zmadu lo za'i kanro vau lo ka xamgu	Nothing is better than health.	
.i no da dubmau ro nonmau mulna'u	There is no greatest positive integer.	
no datpre cu djuno lo du'u ma kau li'i ce'u du mi	No one else knows what it's like to be me.	
no datpre cu djuno lo du'u ma kau lizdu'o mi	No one else knows what it's like to be me.	
no datpre cu djuno lo dumdu'o be lo li'imdu be lo kamcedu be mi	No one else knows what it's like to be me.	
no dilnu pu zvati lo tsani	No clouds were in the sky.	
no drata cu poi'i lo nu mi cusku ke'a cu sarcu	I really have nothing else to say.	
no drata cu poi'i mi skudji ke'a	I really have nothing else to say.	
no gerku cu barda zmadu ti	There is no dog which is bigger than this one.	
no gerku cu bramau ti	There is no dog which is bigger than this one.	
no gerku cu zmadu ti lo ka barda	There is no dog which is bigger than this one.	
no jmive pu zvati lo zdani	There was no one home.	
no lo dacti cu jai spaji mi	None of these things surprise me.	
no lo prenu cu zvati	There is nobody about.	
no na se gunka cu se snada	Nothing is achieved without effort.	
no ponpre cu zukte da'i su'o simsa	A Japanese would never do such a thing.	
no prenu cu censa bu'u lo gugde be vo'a	No man is a prophet in his own country.	
no prenu cu sinma su'o prenu poi ke'a sinma da'a pa prenu .e nai ke'a	No one respects anyone who respects everyone but him or herself.	
no prenu pu djuno	No one knew it.	
no prenu pu jibni	Nobody was around.	
no prenu pu nenri lo runla'u	No one was in the swimming pool.	
no prenu pu zvati	There was nobody there.	
no ru mi spaji	None of these things surprise me.	
no sakta cu zvati	There is no sugar here.	
no tadni pu ka'e spuda lo preti	No students could answer the question.	
no va'e srana ra	That has nothing to do with him.	
no va'e vajni mi	I don't care at all.	
no xagmau cu kaipti lo ka mi ca ti zukte	I have nothing better to do.	
no zdani cu se nenri pa po'o jalra	No house has only one roach in it.	
no zdani cu va zvati	There are no houses around here.	
no da jundi ko'a	Nobody was paying attention to her.	
no da kakne lo nu tolcicygau lo labno	You cannot tame a wolf.	
no da la .an. mensi	Ann has no sister.	
no da poi mlatu va zvati	There wasn't any cat there.	
no da ponse la lunra	Nobody owns the moon.	
no da pu muvdu	Nothing had moved.	
no da pu viska de	Nobody saw anything.	
no da se fesli'a	No one's getting left behind.	
no da si'au ca'o tinju'i mi'ai	No one seems to listen to us anymore.	
no da tavla mi	Nobody speaks to me.	
no da ve tivni ne'i lo mi zdani	I don't have a TV at my place.	
no da zmarai lo ro nonzau mulna'u	Nothing is the greatest positive integer.	
nonselsmu	What kind of nonsense is that?	
nu dormijysai	It's lunch time.	
nu kelci po'o	It's only a game.	
nu mi tavla fi ko'a kei toldjica	She doesn't want me to speak about this issue.	
nu salci ca ma	When is the party?	
nu'e	I give you my word.	
nu'e do mi ba volve za lo cacra be li me'i pa	I promise I'll be back in less than an hour.	
nu'e do'u mi na za'u re'u pante ca lo cabdei .i .yy go'i nu'e nai .i .oi ti rigni	I promise I won't complain again today. Umm... I better take that back. This stinks!	
nu'e pei	Do you promise?	
nu'o zvati fa lo su'o pinka	There are no comments yet.	
.ny. pu rumgau lo risna pe .fy.	He melted her heart.	
.o'a nai no da bersa mi	I have no son.	
.o'i	Attention!	
.o'i da barda kevna va	Watch out! There's a big hole there.	
.o'i lo nanmu cu ralte lo celxa'i	Watch out, the man has a gun.	
.oi	Darn it!	
.oi cai ro'i mi mutce caucni	I am so lonely I think I'm going to cry.	
.oi fanza .i mi co'a cortu lo stedu ca ro nu pilno lo skami	So annoying... Now I get a headache whenever I use the computer!	
.oi gau do cortu fa lo mi birka	You're hurting my arm.	
.oi ma mi ba'o se zukte	What I've done!	
.oi mi cortu lo xantamji ca lo nu xance plipe	I hurt my thumb doing a handspring.	
.i .oi ra ca ca'o tikpa mi	He's kicking me!	
.oi se'i pe'i mi'ai co'u morji fi la .tom.	Oops, I think we forgot Tom.	
.oi se'i pe'i mi'ai co'u morji fi la .alis.	Oops, I think we forgot Alice.	
.oi se'i pe'i mi'ai co'u morji fi la .maris.	Oops, I think we forgot Mary.	
pa .i re .i ci .i vo .i mu .i xa .i ze .i bi .i so .i dau	One, two, three, four, five, six, seven, eight, nine, ten.	
pa .i re .i ci .i vo .i mu .i xa .i ze .i bi .i so .i pa no	One, two, three, four, five, six, seven, eight, nine, ten.	
.i lo pa ctuca .e lo za'u tadni ca zvati lo muzga	The teacher and the pupils are in the museum.	
.i ra pu ku se tixnu pa da	He had one daughter.	
pa da zo'u mi fityzau .i ja nai da fasnu	I accept, but only under one condition.	
pa kabri cu cpana lo jubme	There's one cup on the table.	
pa lo gerku .e re lo prenu ca'o plipe	One dog and two people are jumping.	
pa lo tirxu pu pifli'a lo mivdalmuzga	One of the tigers has escaped from the zoo.	
pa lo verntineidja cu pu krixa	One of the teenagers screamed.	
lo cmima be ra cu djica lo nu ri pamjai do	Someone among them wants to hug you.	
pa me la .alis. jo'u la .bob. jo'u la .kevin. na nelci lo mlatu	Out of Alice, Bob and Kevin, only one doesn't like cats.	
pa pagbu cu stali	There's one piece left.	
pa roi ra penmi lo labno ne'i lo ricfoi	One day she met a wolf in the woods.	
pa so'u roi pu fasnu	It only happened once.	
pa ta me mi tixnu	She is my daughter.	
pa tadni cu sinma ro ctuca	Exactly one student respects every professor.	
pa'e lo skina cu mutce xlali	My unbiased opinion is that the movie is awful.	
pa'e nai la .lojban. cu je'u xamgu	Of course I'm biased, but Lojban really is quite good.	
.i na vrude	It's not fair.	
pacna fa mi lo nu ctuca	My dream is to become a teacher.	
.i bu'u palci munje	It's a cruel world.	
pa mei je'i re mei farna .e'o je nai	One way or round trip?' - 'One way, please.'	
pa mei je'i re mei farna .e'o pa mei po'o	One way or round trip?' - 'One way, please.'	
pa no da zo'u ko'a kakne lo nu ce'u se bangu da	He can speak ten languages.	
pa no da zo'u ko'a kakne lo nu ce'u se bangu da	He is able to speak ten languages.	
pa no ma poi skina cu traji co se nelci do	What are your top ten favorite movies?	
papri .au	I want some paper.	
pa re'u lo nu mi lo'ipli lo jukpa cu cabna	This is the first time I've ever recruited a cook.	
pau do jinvi lo du'u mi mo kau prenu	What kind of person do you think I am?	
pau do te preti lo se du'u ma krinu lo nu balvi kei ji lo nu pilno kei	You are asking about something that is the reason for something happening in the future, and/or a usage. What is that reason, and is it for something happening in the future, a usage, or both?	
pau je'i xu ki'a cu'e mo fi'a xo ma pei	Huh? Or maybe did how many of what do what how? What do you think?	
pau nai ko'a cilre fo ma fi lo nu casnu bau lo glibau	I wonder where she studied English conversation.	
pavyseljirna kavbu ba'o xu ku	Have you caught that Unicorn yet?	
pe'a di'u ckaji lo nu mi catra re cipni pi'o pa rokci	That way I kill two birds with one stone.	
pe'a do nenri lo mi risna	You're in my heart.	
pe'a lo blaci se zdani lo rokci cu renro .e'u nai	Those who live in glass houses should not throw stones.	
pe'a lo solri ku noltrunau lo tsani .i je lo lunra ku noltruni'u loi tarci	The sun is the king of the sky, the moon is the queen of the stars.	
pe'a mabla kerfa djedi	Bad hair day'.	
pe'a nai lo nu zbasu lo sanso cu mentu li pa	It takes literally a minute to make the sauce.	
pe'i .ei do ca surla zukte	I think you had better take a rest.	
.i mi jinvi lo du'u do ckaji	I think that it's you.	
pe'i do drani doi .jein.	I guess you're right, Jane.	
pe'i do dunli la .tom. lo ka ce'u ce'u xebni	I think you hate Tom as much as he hates you.	
pe'i do dunli la .alis. lo ka ce'u ce'u xebni	I think you hate Alice as much as he hates you.	
pe'i do dunli la .maris. lo ka ce'u ce'u xebni	I think you hate Mary as much as he hates you.	
pe'i do mutce melbi	I think you're very cute.	
pe'i do na drani	I think you are mistaken.	
pe'i do nelci la .tom.	I think you like Tom.	
pe'i do nelci la .alis.	I think you like Alice.	
pe'i do nelci la .maris.	I think you like Mary.	
pe'i do pu jmisre fi lo selsku be mi	I'm afraid you misunderstood me.	
pe'i do .ancu lo ka co'u ta'e pinxe lo xalka	You should give up drinking.	
pe'i do .ancu lo ka pinxe lo xalka gi'e sigja damva'u vau co'u ta'e	You should give up drinking and smoking.	
pe'i dukse barda	I think that it's too big.	
pe'i dukse kargu	I think this is too expensive.	
pe'i ka'e fasnu	I think it could happen.	
pe'i ka'e fasnu	I think it might happen.	
pe'i ko'a pu xabju lo sangu'e	He lived in Spain, I think.	
pe'i ko'a se cinmle do	I think she's attracted to you.	
pe'i la .tam. pamcni	I think Tom is in love.	
pe'i la .alis. pamcni	I think Alice is in love.	
pe'i la .maris. pamcni	I think Mary is in love.	
pe'i la .tom. ba jinga	I think Tom will win.	
pe'i la .alis. ba jinga	I think Alice will win.	
pe'i la .maris. ba jinga	I think Mary will win.	
pe'i la .tom. ce la .maris. cu nelci zu'ai	I think Tom and Mary like each other.	
pe'i la .alis. ce la .maris. cu nelci zu'ai	I think Alice and Mary like each other.	
pe'i la .maris. ce la .maris. cu nelci zu'ai	I think Mary and Mary like each other.	
pe'i la .tom. ce la .maris. cu prami zu'ai	I think Tom and Mary are in love.	
pe'i la .alis. ce la .maris. cu prami zu'ai	I think Alice and Mary are in love.	
pe'i la .maris. ce la .maris. cu prami zu'ai	I think Mary and Mary are in love.	
.i .a'o la .tom. jinga	I hope Tom wins.	
.i .a'o la .alis. jinga	I hope Alice wins.	
.i .a'o la .maris. jinga	I hope Mary wins.	
pe'i lo karce na zbasu vi la dotygu'e	I don't think that this car was made in Germany.	
.i pe'i lo nakni cu fengu	I think he's angry.	
pe'i lo do danfu cu drani	I think your answer is correct.	
pe'i lo lanci be lo banke'u'e cu melbi	I think that the Quechua flag is beautiful.	
pe'i lo mi stedu cu nalkunti	I think that my head is not empty.	
pe'i lo nu mi kakne lo nu sazri lo karce cu zmadu ro so'i da	I consider my driving skills to be above average.	
pe'i lo nu mi'ai na frili kakne lo nu benji la no moi cu mukti .ei lo nu mi'ai na troci lo nu benji ja vecnu lo re moi	In my opinion, the fact that we can't easily send the zeroth one should be a reason for us not to try to send and sell the second one.	
pe'i lo nu troci cu vamji	I think it's worth a try.	
pe'i lo patfu be do pu djica lo nu do zvati lo ma'urcu'e	I think your father hoped you would go to college.	
pe'i lo selpa'i be mi cu mlimelbi	I think my girlfriend is kind of cute.	
pe'i lo za'i lo ro do kansa mi cu zmadu tu'a lo pulji .e lo drata lo ka mi kufra ce'u	For my part, having you lot with me is more reassuring than the police or anything!	
pe'i mi kakne lo ka bapli lo nu la .tom. cu klama	I think I can persuade Tom to go.	
pe'i mi kakne lo ka bapli lo nu la .alis. cu klama	I think I can persuade Alice to go.	
pe'i mi kakne lo ka bapli lo nu la .maris. cu klama	I think I can persuade Mary to go.	
.i pe'i mi co'a jimpe su'o drani	I think I understood.	
pe'i mi pu jmina du'e lo sakta	I think I added too much sugar.	
pe'i mi pu pinxe du'e da	I think I drank too much.	
pe'i mi'o tugni .i ba'o purci	I think we agree, the past is over.	
.i pe'i na sarcu	I don't think that's necessary.	
pe'i no da djuno fi lo danfu	I don't think that anybody knows the answer.	
pe'i no prenu pu'au pu'i gasnu la'e di'u	I think nobody has ever done such a thing before.	
.i pe'i lo fetsi cu zukte lo zabna	In my opinion, she is correct.	
.i pe'i lo nakni cu gleki	I think he's happy.	
.i pe'i lo fetsi cu gleki	I think she is happy.	
.i pe'i loi za'u da gleki	I think they are happy.	
pe'i ra gleki	I think they're happy.	
pe'i ro mi'o su'o va'ei jai fenki	I think we're all a bit crazy.	
pe'i ta ba snada	I think that he will succeed.	
pe'i tu'a do drani	I think you're right.	
pe'i vamji fa lo nu retsku	I think it's worth asking.	
pe'i xagrai fa lo nu da'i na tolclite	I think it is best not to be impolite.	
pe'i xauzma fa lo nu na troci	I think it's better not to try it.	
pe'u	Please.	
pe'u cliva zi cai	Please go right away.	
pe'u do ko bevri lo stizu lo re'o kumfa	Please carry the chair into the adjacent room.	
pe'u do ko ciska lo cmene be ko'a ro se lebna be ko'a	Please put their name on everything they take with them.	
pe'u do ko jukpa su'o tcati	Please make some tea.	
pe'u do sanga	Sing something, please.	
pe'u do'u ko kargau lo canko .i vi'o	Could you please open a window? - Sure.	
pe'u do'u ko na dunda lo cidja lo danlu	Please don't feed the animals.	
pe'u do'u ko vimcu dei	Please delete this sentence.	
pe'u ko klama se ti'u lo mu'e do kufra	Please go at the most convenient time for you.	
pe'u ko laurzengau .i mi milxe lo ka tinka'e	Could you speak louder? I'm hard of hearing.	
pe'u ko lo nu lo sorpeka cu klasti cu denpa fu lo nu sa'irbi'o gi'e cpacu lo do klaselpo'e	Please wait until the bus has come to a complete stop before standing up and retrieving your luggage.	
pe'u ko na peidzu gi'e ze'i zutse	Would you please stop pacing around like that and just sit down for a second?	
pe'u ko ze'i denpa	Please wait a minute.	
pe'u ko zutse gi'e surla	Why don't you sit down and relax?	
pe'u mi dinjbera ko .i mu'i bo loi mi jdini cu no mei	Can you lend me some money? I'm skint.	
pe'u na vi kacmyterxra	Please don't take pictures here.	
pe'u do'u mi jbera ti do	Please, I'd like you to lend this to me.	
pei	And you, how are you?	
pei	How are you doing?	
pei	How are you?	
pei .i xu do pu ba'o kufra litru	How are you? Did you have a good trip?	
pei .o'o nai	Are you angry?	
pei .o'u	Are you comfortable?	
pei ca lo ca nicte	How about tonight?	
pei citka	Do you want to eat?	
pei do dansu kansa mi	Would you like to dance with me?	
xu su'o da ckaji lo ka do djica lo nu cusku ce'u	Is there anything you want to say?	
pei do djica lo ka cusku fi mi'ai fe da	Is there anything you want to tell us?	
pei do djuno lo du'u ta'i ma kau pilno lo vi minji	Do you know how to use this machine?	
xu do pu jimpe lo du'u ra te smuni ma kau	Did you understand what he wanted to say?	
pei do jimpe lo du'u ra te smuni ma kau	Did you understand what he meant?	
pei do ka'e viska lo be mi patfu	Can you see my father?	
.i xu do krici	Can you believe it?	
pei do mulno nonkansa	Are you all alone?	
.i xu do pendo lo bi'u nai fetsi	Are you her friend?	
pei do pinxe lo ckafi	Do you drink coffee?	
.i xu do ponse ti	Do you own this?	
pei do pu viska lo be mi patfu	Do you see my father?	
pei do se slabu lo lanzu	Do you know the family?	
pei do sidju mi'a lo ka traduki ti noi .uenzi	Could you help us translate this text?	
pei do skicu fi mi	Could you tell me?	
pei do tadni ta'i lo nu casnu	Do you study by discussing?	
pei do za'o nonkansa	Are you still alone?	
pei do zvati lo te salci	Can you come to the party?	
.i do cinmo ma doi la .maik.	How are you, Mike?	
.i do cinmo ma doi la .tom.	How are you, Tom?	
.i do cinmo ma doi la .alis.	How are you, Alice?	
.i do cinmo ma doi la .maris.	How are you, Mary?	
.i mi'ai ci'erkei ma .au dai	What shall we play?	
pei glare ne'i lo vi kumfa	It is very hot in this room, isn't it?	
xu nai glare ne'i lo bu'u kumfa	It is very hot in this room, isn't it?	
pei kabri lo ckafi	How about a cup of coffee?	
.i xu la .tom. ca na'o kansa no da	Is Tom alone now?	
.i xu la .alis. ca na'o kansa no da	Is Alice alone now?	
.i xu la .maris. ca na'o kansa no da	Is Mary alone now?	
pei li'i salci	How did you like the party?	
pei lo nunsla	How did you enjoy the party?	
pei mi sidju do lo ka tolcri da	May I help you find something?	
pei mi'ai ji'a tsuku	Can we come too?	
pei mi'ai ji'a tsuku	Can we come, too?	
pei mi'ai kelci	Shall we play?	
pei mi'o kansa zu'ai lo ka klama	Shall we go together?	
pei mi'o simxu tolpro	Are we agreed?	
.i xu nai jetnu	Isn't it true?	
pei ra fraxu da'i mi	Do you think he would forgive me?	
pei ra fraxu da'i mi	Do you think she would forgive me?	
pei ra se djica da'i la .tom.	Is that what Tom would want?	
pei ra se djica da'i la .alis.	Is that what Alice would want?	
pei ra se djica da'i la .maris.	Is that what Mary would want?	
pei sidju mi	Can you help me?	
pei je'u ki'u ma	Really? Why?	
pei je'u mu'i ma	Really? Why?	
pei zo'o nai	Are you serious?	
pi ro lo cecmu cu ba cerda lo binxo me .dy. .ny. .a bu	The entire colony will inherit the mutant DNA.	
pi ro remna na kakne lo nu ro'e viska be lo ni munje	The size of the universe is unimaginable.	
pi so'a roi zdani zvati	He is almost always home.	
pi so'i loi pixra poi selja'o cu selve'u ca lo pa moi djedi	A good many of the pictures on exhibition were sold on the opening day.	
plipe fi lo ckana	He jumped out of bed.	
pluja	It's complicated.	
pluja lisri	It's a complicated story.	
pluka	It's nice.	
pluka jeftyfanmo di'ai	Have a nice weekend.	
pluka ke clite pastu	Nice suit.	
po'o lo pavyseljirna na zasti	The only thing is, unicorns don't exist.	
ponbau do xu	Do you speak Japanese?	
prami go lo pu'u jmive gi la cevni	To love life is to love God.	
prane	It's perfect.	
preti fi ko la .tam.	Ask Tom.	
preti fi ko la .alis.	Ask Alice.	
preti fi ko la .maris.	Ask Mary.	
preti lo snuti mi ra	I asked him about the accident.	
pu ba'o cnemu fe ko'a lo ka xendo no da	She got nothing in reward for her kindness.	
pu ba'o si'ercarvi	It had snowed.	
pu bapli fe lo nu lo brito vonmoija'a cu randa	The British commander was forced to surrender.	
pu brilugi .i loi sliti tovzi ja'a zarna carna zi lo blixa .i pu ku se mimsi lo brogovzi .i je loi zdaraxa pu ku krixa	Twas brillig, and the slithy toves did gyre and gimble in the wabe; All mimsy were the borogoves, and the mome raths outgrabe.	
pu carmi carvi ze'e lo donri	She is the one who took care of his wound.	
pu carmi je lenku donri ca lo vonmasti .i snasni lo junla la .pacicac.	It was a bright cold day in April, and the clocks were striking thirteen.	
.i pu ca'o carvi	It was raining.	
pu carvi ca lo prulamdei	It rained yesterday.	
pu carvi ze'a lo djedi be la'e do'i	It was raining that day.	
pu carvi ze'a pi ro lo djedi	The rain continued all day.	
pu cinmo ma	How did it feel like?	
pu cipra	It was a test.	
pu cizra	That was odd.	
pu cmalu	It was small.	
pu co'u lo mutce lerci mi rinju lo nu ganzu	I was tied up until very late getting some things in order.	
pu cusku lu mi se gugde lo .kenedys. li'u	He said, 'I'm from Canada.'	
pu dasni lo taksido	He was wearing a tuxedo.	
pu di'i tavla fi lo nu te dapma be mi'ai	She often spoke about our curse.	
pu facki lo du'u to'e se cumki lo nu lafti lo gacri	He found it impossible to lift the lid.	
pu fasnu bu'u la .rom.	It happened in Rome.	
pu fasnu ta'i ma	How did this happen?	
pu fasnu za lo nanca be li so'u pa	That was only a year ago.	
pu faursutrytce	It happened very fast.	
pu frigau ko'a lo ka vlile	He received rough treatment.	
pu friti lo najnimre pesxu mi	He offered me some orange jam.	
pu friti lo najnimre pesxu mi	She offered me some marmalade.	
pu ganse ma	How did it feel like?	
pu jajgau lo datni spisa	He collected bits of information.	
pu jarco tu'a lo palci fukpi za'u me mi pendo	He showed the forgery to my friends.	
pu jdice lo ka klama ta	He decided to go there.	
pu je'a cinri	That was really interesting.	
pu jelca daspo su'o re no zdani	No less than twenty houses were burnt down.	
pu klama lo gugde'usu mu'i lo nu tadni lo micysaske	He went to the United States to study medicine.	
pu livbai lo xa'urbi'o lo ri tutra	Settlers were forced off their land.	
pu lo nu mi co'i volta vau ko na muvdu	Don't move till I get back.	
pu lubybi'o	He took off his clothes.	
pu lubybi'o	She took off her clothes.	
pu makfa	It was a miracle.	
pu manku blanu	It was dark blue.	
pu manku nicte se cau lo lunra	It was a dark night, with no moon.	
pu mipri ko'a ta'i lo nu trixygau fi lo vorme	He hid it behind the door.	
pu mo karce	What kind of car was it?	
.i lo bi'u nai nakni pu ri'a lo ve xrani co'a morsi	He died from wounds.	
.i ra pu ri'a tu'a loi cagna co'a morsi	He died from wounds.	
pu mutce cortu	The pain was agonizing.	
pu mutce lo ka sutra lo ka fasnu	It happened very fast.	
pu mutce zdile	It was a lot of fun.	
pu na djuno lo du'u .ei vo'a kanpe ma kau	He had no idea what to expect.	
pu na frili fa lo ka jai gau birti fai lo fetsi	It wasn't easy to convince her.	
pu na sarcu	That was not necessary.	
ra pu ku ri'a lo nu glare vau na ku sipna	He could not sleep because of the heat.	
pu na xajmi selsku	It wasn't a joke.	
pu nandu ca lo tolfa'o	It was hard at first.	
pu nicte	It was night.	
pu no roi	It has never been done before.	
pu nupre fi mi fe lo nu vo'a ba klama ti'u li vo	He promised me that he would come at four.	
pu pendo mi	He was my friend.	
pu plipe jo'u cu pagre lo canko	He jumped out the window.	
pu pluka ko'a	She liked it.	
pu racli se jdice	It was a wise decision.	
pu retsku fi mi fe lo se du'u xu kau mi nelci lo cmaci	He asked me if I liked mathematics.	
pu se bersa ci da noi binxo lo flacre	He had three sons who became lawyers.	
pu se mipri	It was a secret.	
pu se srera	It was a mistake.	
pu si'ercarvi	It snowed.	
pu sidbo fi do xu nai	This was your idea, wasn't it?	
pu simlu lo ka xamgu sidbo	It seemed to be a good idea.	
pu sisku tu'a za'u ta ca'o lo mu cacra	He looked for them for five hours.	
pu snuti	There has been an accident.	
pu tcika lo nu cliva	It was time to leave.	
pu tcini mi	This happened to me.	
pu te cpacu lo gerku za'u me ta pendo	She gave the dog to her friends.	
pu tepygau .ie pei	Scary, wasn't it?	
pu to'e frili	It wasn't exactly a piece of cake.	
pu .urja	It was urgent.	
pu xajmi	That was a good one.	
pu xamgu pendo	He was a good friend.	
pu xlali sidbo	It was a bad idea.	
pu xoi kanpylerci cu fasnu	It finally happened.	
pu zu sanga	He sang a long time ago.	
pu'arpanci ta	I like the way that smells.	
pu'arpanci ta	That smells nice.	
pu'i se bangu lo banjupunu	He can speak Japanese.	
pu gi mi klama lo zarci gi mi citka	I'll go to the store after I eat.	
pu ku ca lo nu ra verba kei ra xabju lo cmalu tcadu	When he was a child, he lived in a small town.	
pu ku za'u da renvi	There were survivors.	
pu zi ki citka lo cidjrsuci .i je pinxe lo xribirje	He just ate sushi and drank beer.	
pu zi ki citka lo cidjrsuci .i je pinxe lo xribirje	I just ate sushi and drank beer.	
pu zi ki citka lo cidjrsuci .i je pinxe lo xribirje	She just ate sushi and drank beer.	
pu zi ki citka lo cidjrsuci .i je pinxe lo xribirje	We just ate sushi and drank beer.	
ra ba kelci lo fudbolo ca lo bavlamdei	He will play soccer tomorrow.	
ra ba troci za'u re'u	She'll try it once more.	
ra ba'o nonkansa	He isn't alone anymore.	
ra ba'o nonkansa	He isn't lonely anymore.	
ra ba'o nonkansa	She isn't alone anymore.	
ra ba'o nonkansa	She isn't lonely anymore.	
ra ba'o seicni	He isn't lonely anymore.	
ra ba'o seicni	She isn't lonely anymore.	
ra ba'o vi gunka	He doesn't work here anymore.	
ra ba'o vi gunka	He no longer works here.	
ra barda nanla	He's a big boy.	
ra barda sai	He's so big!	
ra bilga lo nu prami do	He must love you.	
ra bilma	It's sick.	
ra binxo lo pulji	She became a police officer.	
ra brulu'i lo be ri kerfa ca lo cerni	She brushes her hair in the morning.	
ra ca ca'o cadzu	He is taking a walk.	
ra ca ca'o va cadzu	He's out taking a walk.	
ra ca gi mrobi'o gi mutce lo ka laldo	He died at a very old age.	
ra ca klaku	She is crying.	
ra ca ro nu mi catlu vo'a ru'i moltenva'u	Every time I looked at him, he was yawning.	
ra ca tadni bu'u lo ckusro	He is studying in the library now.	
ra ca tadni bu'u lo ra jubme	He is studying at his desk.	
ra ca zbasu lo titnanba	He is making cookies.	
ra ca'o pacna lo ba nu vo'a keskla	He is dreaming of becoming an astronaut.	
ra campa'a lo nu snada	He is eager for success.	
ra cerda lo ka blanu kanla kei lo mamta	She inherited her mother's blue eyes.	
ra certu lo nu zgiterca'a lo pipno	She plays the piano very well.	
ra cikre lo minji	She's fixing the machine.	
ra cilmo	He's wet.	
ra cinba lo ko'a molmla	He kisses her cheek.	
ra cinba lo ko'a molmla	She kisses his cheek.	
ra cinla verba	He is a slim child.	
ra ciska bau lo xrabo	He writes Arabic.	
