Meat is expensive.	lo rectu cu kargu	
The meat is expensive.	lo rectu cu kargu	
To err is human, to forgive divine.	lo remna cu kai'a srera .i je lo cesyvu'e cu kai'a fraxu	
Man is the only animal that can use fire.	lo remna cu selte'i lo ka pilno lo fagri kei lo danlo	
He who steals a belt buckle will be executed; he who steals a state becomes a prince.	lo remna poi lebna lo befsri stela ba mi'erselcatra .i lo remna poi lebna lo gugde ba turni binxo	
A human being wrote the story.	lo remna pu finti lo lisri	
The cause of the fire is yet unknown.	lo rinka be lo fagri nu'o jai se djuno	
Your parents loved us.	lo rirni be do pu prami mi'a	
My parents got divorced.	lo rirni be mi co'u speni zu'ai	
My parents are away on a trip and I'm alone in our house.	lo rirni be mi zu litru .i je mi nonkansa lo nu zvati lo zdani be mi'a	
My grandfather suffers from hypertension.	lo rirpa'u be mi cu dusyda'eblubi'a	
Rice is grown in many parts of the world.	lo rismi cu te purdi fe'e so'i roi lo terdi	
All were happy.	lo ro da pu gleki	
All animals are equal, but some animals are more equal than others.	lo ro danlu cu dunli .i ku'i da poi danlu cu zmadu lo drata lo ka dunli	
All happy families resemble each other, each unhappy family is unhappy in its own way.	lo ro gleki lanzu cu simsysi'u .i lo ro tolgleki lanzu cu fricysi'u lo ka tolgleki tai ma kau	
All happy families resemble each other, each unhappy family is unhappy in its own way.	lo ro gleki lanzu cu simsysi'u .i ro da poi tolgleki lanzu cu tolgleki se kai su'o steci be da	
All happy families resemble each other, each unhappy family is unhappy in its own way.	lo ro gleki lanzu cu simsysi'u .i ro da poi tolgleki lanzu cu tolgleki tai de poi lo ka no'a tai ke'a cu steci da	
All happy families resemble each other, each unhappy family is unhappy in its own way.	lo ro gleki lanzu cu simxu lo ka simsa .i ro da poi tolgleki lanzu cu tolgleki tai lo me da moi	
The last person I told my idea to thought I was nuts.	lo ro moi be lo prenu poi mi ke'a tavla lo mi sidbo pu jinvi lo du'u mi fenki	
Old people need someone to talk to.	lo ro slabu prenu cu nitcu lo se tavla	
All the students are studying English.	lo ro tadni cu tadni lo glibau	
All the students study English.	lo ro tadni cu tadni lo glibau	
It costs 2 euros.	lo ronru'u be li re cu jdima	
The only pear left on the tree is rotten.	lo ro pa perli poi stali lo tricu cu fusra	
The Queen of Hearts' only daughter is loved by exactly three suitors.	lo ro pa tixnu be la risna noltruni'u cu se prami ci spedji	
The European likes to drink wine.	lo ropno prenu cu nelci lo ka ri pinxe lo vanju	
We bought the goods at $3 a dozen.	lo rupnu be li ci cu jdima gai selve'u mi'a	
There is no word for liberty in the Russian language.	lo rusko bangu cu te valsi fi no da fe lo se zifre	
Russian girls love Icelanders.	lo rusko nixli cu nelci lo .islant. se zdani	
Russians never smile.	lo ruskypre no roi cisma	
Sugar dissolves in hot water.	lo sakta cu runta lo glare djacu	
Sugar is sweet.	lo sakta cu titla	
The sugar is sweet.	lo sakta cu titla	
There is no sugar here.	lo sakta na zvati	
The sound of the parade died away.	lo sance be lo dzupoi cu snucanci	
The sound woke me up.	lo sance pu jai rinka lo nu mi co'a cikna	
The food was so good that I ate too much.	lo sanmi pu kukte mutce ja'e lo nu mi citka lo duslai	
Silly, isn't it?	lo se bebna je'u pei	
The wind is blowing from the southwest.	lo se brife cu nanstici	
Your speech will be recorded in history.	lo se cusku be do ba pagbu lo citri vreji	
What you said is correct.	lo se cusku be do cu drani	
What he said turned out to be a lie.	lo se cusku be ko'a te facki lo ka se ticysku	
One's preferences do not determine what's true.	lo se djica na nibli lo fatci	
The judge's decision is final.	lo se jdice be lo pajni cu mulno	
Either you are right or he is.	lo se jinvi be do .o nai ra cu jetnu	
What is done out of love always takes place beyond good and evil.	lo se mukti be lo nu prami cu bancu lo vrude jo'u lo palci	
Tom is about half Mary's age.	lo se nanca be la .maris. cu du li mo'e lo se nanca be la .tom. pi'i ji'i re	
Alice is about half Mary's age.	lo se nanca be la .maris. cu du li mo'e lo se nanca be la .alis. pi'i ji'i re	
Mary is about half Mary's age.	lo se nanca be la .maris. cu du li mo'e lo se nanca be la .maris. pi'i ji'i re	
Tom is about half Mary's age.	lo se nanca be la .maris. cu du lo me la .tom. moi pi'i li ji'i re	
Alice is about half Mary's age.	lo se nanca be la .maris. cu du lo me la .alis. moi pi'i li ji'i re	
Mary is about half Mary's age.	lo se nanca be la .maris. cu du lo me la .maris. moi pi'i li ji'i re	
A promise is a promise.	lo se nupre cu ka se nupre	
Your wish will come true in the near future.	lo se pacna be do cu fasnu ca su'o bavjbi	
The painting looks great, but you hung it a little crooked.	lo se pirlarfi'i cu se zgana banli gi'e ku'i korcu milxe se dadgau do	
Your plan seems excellent.	lo se platu be do cu simlu lo ka zabna mutce	
Pieces of the broken mirror lay scattered on the floor.	lo se porpi be lo minra cu fatri cpana lo loldi	
Life is full of surprises.	lo se renvi cu culno lo se spaji	
The dish is too sweet for Tom.	lo se sanmi cu dukse lo ka titla kei la .tom.	
The dish is too sweet for Alice.	lo se sanmi cu dukse lo ka titla kei la .alis.	
The dish is too sweet for Mary.	lo se sanmi cu dukse lo ka titla kei la .maris.	
Those who know him like him.	lo se slabu be ra cu nelci ri	
Your guess is almost right.	lo se smadi be do cu kaijbi lo ka jetnu	
Success usually requires hard work.	lo se snada so'e roi se sarcu lo nu carmi gunka	
Success usually requires hard work.	lo se snada so'e roi te ke carmi gunka .ei	
Where are Tom's things?	lo se srana be la .tam. ma zvati	
Where are Alice's things?	lo se srana be la .alis. ma zvati	
Where are Mary's things?	lo se srana be la .maris. ma zvati	
The suggestion seems logical.	lo se stidi cu simlu lo ka racli	
The attempt failed.	lo se troci pu se fliba	
Where you are is not just your physical environment.	lo se zvati cu zmadu lo vanbi canlu	
Dry leaves float on the water's surface.	lo sefta be lo djacu cu se fulta lo morsi pezli	
The lost child was found after two days.	lo selcri verba cu te facki ba lo djedi be li re	
The archer killed the deer.	lo seldantypre pu catra lo mirli	
His argument is rational.	lo seldau be ra cu racli	
The servants worked like ants.	lo selfu prenu cu gunka tai lo manti	
This is a terrible idea.	lo selpla cu mutce xlali	
What he says is holy truth.	lo selsku be ra cu censa jetnu	
That idea's not bad.	lo selstidi cu milxe xamgu	
It is far from here to Tokyo.	lo selzva cu darno la .tokios.	
The square of the length of the hypotenuse of any right triangle is equal to the sum of the squares of the lengths of its base and vertical sides.	lo sezypi'i be lo se mitre be lo xiptenuse be lo kurjga cibyselmla cu du lo simsumji be lo sezypi'i be lo se mitre be lo jicmu joi sraji mlana be .ky. .cy.	
Existence is a meaningless concept.	lo si'o zasti na se smuni da	
The coin is made out of gold.	lo sicni cu solji	
What seems simple to you seems complex to me.	lo simlu be lo ka sampu bei do cu simlu lo ka pluja ku mi	
Snakes are reptiles.	lo since cu respa	
The signal was red.	lo sinxa pu xunre	
Tom's computer is not responding.	lo skami be la .tom. na frati	
Alice's computer is not responding.	lo skami be la .alis. na frati	
Mary's computer is not responding.	lo skami be la .maris. na frati	
A computer is a complex machine.	lo skami cu pluja minji	
Computers are complicated machines.	lo skami cu pluja minji	
Tom's computer is broken.	lo skami pe la .tom. cu spofu	
Alice's computer is broken.	lo skami pe la .alis. cu spofu	
Mary's computer is broken.	lo skami pe la .maris. cu spofu	
Her skin was warm.	lo skapi pe lo fetsi pu milxe glare	
The movie starts.	lo skina cu jai cfari	
The film lasted 2 hours.	lo skina cu se ditcu lo cacra be li re	
The movie we saw last night was filmed in Australia.	lo skina poi mi'o kinzga ti'u lo prula'i ku'o cu se kingau tu'i lo sralygu'e	
The rope broke when we were climbing the mountain.	lo skori cu porpi ca lo nu mi'a cpare lo cmana	
His socks are purple.	lo smoka po ko'a cu zirpu	
My spoon is very large.	lo smuci pe mi mutce barda	
It is going to snow.	lo snime ba carvi	
The snow will soon disappear.	lo snime ba zi canci	
It was snowing that day.	lo snime pu carvi ze'a lo djedi be la'e do'i	
The snow stopped falling.	lo snime pu co'u ca'o farlu	
The accident happened because he wasn't careful.	lo snuti pu se rinka lo nu ko'a na jundi	
A lot of houses were on fire.	lo so'i dinju pu jelca	
A lot of houses were on fire.	lo so'i dinju pu nenri lo fagri	
Many people are upset.	lo so'i prenu cu to'e gleki	
The sunlight gradually decreased.	lo solgu'i cu farvi jdika	
Gold is heavier than iron.	lo solji cu tilju se mau lo tirse	
Gold weighs more than iron.	lo solji cu tilju se mau lo tirse	
Gold is heavier than silver.	lo solji cu zmadu lo rijno lo ka tilju	
The sun is the king of the sky, the moon is the queen of the stars.	lo solri ku nakni turni lo tsani .i je lo lunra ku fetsi turni loi tarci	
The sun was hot and they were tired.	lo solri pu glare .i je lo za'u ko'a pu tatpi	
The bus was filled to capacity.	lo sorprekarce pu mulno culno	
The popular singer committed suicide.	lo sorselnelci sanga pu catra lo nei	
The eggs are incubating under the mother bird.	lo sovda nau ca'o jai se rinka fai lo nu farvi ku fe lo nu zi'o lo glanejni cu benji ku ni'a lo mamta cipni	
They speak Spanish in Mexico.	lo spano cu bangu lo mexno	
Where is Tom's wife?	lo speni be la .tom. cu zvati ma	
Where is Alice's wife?	lo speni be la .alis. cu zvati ma	
Where is Mary's wife?	lo speni be la .maris. cu zvati ma	
Her husband is American.	lo speni be lo fetsi cu merko	
My wife is a doctor.	lo speni be mi cu mikce	
My wife hates cats.	lo speni be mi cu xebni lo mlatu	
His wife is one of my friends.	lo speni be ra cu pendo mi	
My spouse and I were visiting the farmer.	lo speni ku joi mi pu ca'o vitke lo te cange	
The grass is green.	lo srasu cu crino	
My head is too hot.	lo stedu be mi cu kelvo du'e da	
The chair is of a non-red color.	lo stizu cu na'e xunre be ci'u lo ka skari	
The chair is of a non-red color.	lo stizu cu na'e xunre skari	
To know oneself is not easy.	lo su'u djuno tu'a lo sevzi na frili	
Japan's shame, the result of the Pacific War, has not yet faded.	lo su'u la pongu'e cu toljgi kei noi jalge tu'a la .pasifik. zei nunjamna na mo'u canci	
The quick brown fox jumps over the lazy dog.	lo sutra je bunre lorxu cu plipe fo lo galtu be lo lazni gerku	
His girlfriend is Japanese.	lo ta fetsi pendo ku ponjo	
That dog is really old!	lo ta gerku cu tcelaldo	
Who is that lady?	lo ta ninmu cu mo	
That girl looks very pretty.	lo ta ninmu cu tcemelbi	
The students seem to be sleepy today.	lo tadni cu simlu lo ka sipna ca lo cabdei	
The only students who pass are the ones who work.	lo tadni cu snada na gi'a gunka	
The students don't like school.	lo tadni na nelci lo ckule	
The box was full of books.	lo tanxe pu culno lo cukta	
The box was full of books.	lo tanxe pu vasru so'i cukta	
A star shines on the hour of our meeting.	lo tarci cu te gusni ca lo cacra poi nu mi'o jmaji	
My clothes are down there.	lo taxfu be mi cu zvati ta noi cnita	
The town was destroyed during the war.	lo tcadu cu se daspo ca'o lo nu jamna	
The city in which they live has a large Spanish-speaking community.	lo tcadu poi se xabju ra cu se xabju pa barda cecmu poi se bangu lo spano	
The tea is getting cold due to the cold air.	lo tcati cu jdika lo ni glare kei ri'a tu'a lo lenku vacri	
Tea, drunk from a new thermos, tastes a little metallic.	lo tcati poi pinxe ke'a lo cnino saksruseibo'i cu se vrusi lo milxe ka jinme	
Gasoline is used for fuel.	lo tcigaso cu se kosmu lo ka livla	
The weather won't be fine.	lo tcima na ba xamgu	
Weather changes often.	lo tcima ta'e ficybi'o	
There's no choice.	lo te cuxna cu no mei	
You shall have my answer tomorrow.	lo te spuda be tu'a do cu bavlamdei	
Time: That which man is always trying to kill, but which ends in killing him.	lo temci zo'u lo prenu ro roi troci lo nu catra .i ku'i za ba'o catra .py.	
The end of the world is very near!	lo terdi ba zi se daspo	
The earth can satisfy our needs but not our greed.	lo terdi ka'e mansa lo se nitcu .e nai lo se du'edji vu'o pe ma'a	
Concerning the Earth, the Sun and the property of smallness, the 1st is more than the 2nd in the 3rd.	lo terdi lo solri lo ka cmalu cu zmadu	
The Earth is smaller than the Sun.	lo terdi lo solri lo ka cmalu cu zmadu	
Physics is Greek to me.	lo termu'eske cu .itku'ile ga'a mi	
My goal in life is to be Prime Minister.	lo terzu'e pe lo nu mi jmive cu du'u mi truralju	
This hall is very big.	lo ti balku'a cu mutce barda	
This knife is very sharp.	lo ti dakfu cu mutce kinli	
This dog is white.	lo ti gerku cu blabi	
This car is black.	lo ti karce cu xekri	
This gift is from Tom.	lo ti se dunda la .tom.	
This gift is from Alice.	lo ti se dunda la .alis.	
This gift is from Mary.	lo ti se dunda la .maris.	
These charred bits are tasty.	lo ti tabybi'o djaspi cu kukte	
The concert lasted about three hours.	lo tigzgi pu cacra li ji'i ci	
The atomic number for iron is 26.	lo tirse cu ratni li re xa	
Iron is a useful metal.	lo tirse ku plixau jinme	
Your daughter isn't a girl anymore.	lo tixnu be do ba'o nixli	
My daughter likes egg yolks.	lo tixnu be mi cu nelci lo se caksova	
The girl resembles her mother very much.	lo tixnu cu mutce simsa lo mamta be vo'a	
The old dog can bark, but cannot bite anymore.	lo tolci'o gerku pu'i cmoni .i ku'i ri co'u batci kakne	
An old man has a long gray beard.	lo tolci'o ku se xejykre lo clani je grusi	
An old man broke into our conversation.	lo tolci'o nanmu cu zunti lo se casnu be mi'a	
Little mistakes are like salt in a soup.	lo tolvai nunsrera cu simlu lo se stasu silna	
Little mistakes are like salt in a soup.	lo tolvai nunsrera lo se stasu silna cu simlu	
Tom's my cousin.	lo .tom. mi tamne	
Alice's my cousin.	lo .alis. mi tamne	
Mary's my cousin.	lo .maris. mi tamne	
Tom wasn't rich.	lo .tom. na pu ricfu	
Alice wasn't rich.	lo .alis. na pu ricfu	
Mary wasn't rich.	lo .maris. na pu ricfu	
Tom went to bed.	lo .tom. pu klama lo ckana	
Alice went to bed.	lo .alis. pu klama lo ckana	
Mary went to bed.	lo .maris. pu klama lo ckana	
The best way to learn to swim is to swim.	lo traji be lo ka xamgu bei lo tadji be lo nu co'a kakne lo ka limna cu ka limna	
The slowest one to make a promise is the most faithful one in keeping it.	lo traji be lo ni ce'u lazni lo ka nupre cu traji lo ni ce'u se lacri	
It's about time for the train to arrive.	lo trene ba zi klama	
What platform does the train leave from?	lo trene cu klama fi ma noi tsina	
Cherry blossoms are very beautiful.	lo tsakura cu mutce melbi	
The sky has brightened.	lo tsani co'i carmi	
The sky is blue.	lo tsani cu blanu	
The sky is a pedestal for stars.	lo tsani cu zbepi pe'a lo tarci	
The sky is getting brighter.	lo tsani cu zenba lo ka carmi	
The sky is big.	lo tsani ku barda	
The sky is blue.	lo tsani ku blanu	
The sky is full of stars.	lo tsani ku culno lo tarci	
The skies won't be clear.	lo tsani na ba klina	
The sky was gray.	lo tsani pu grusi	
The sky was so starry, so bright that, looking at it, one could not help asking oneself whether ill-humoured and capricious people could live under such a sky.	.i pu ki lo tsani cu ckaji lo ka so'i da tarci bu'u ce'u noi carmi .i tai bo lo'e prenu fau lo nu ri catlu lo tsani vau na ku ka'e ku na ku co'a retsku fi lo nei fe lo se du'u xu kau lo'e prenu poi gasnu lo fanza .e lo se kanpe be fi li so'u cu ka'e xabju lo cnita be lo tai tsani	
The sky is getting brighter.	lo tsani zei'a carmi	
The fountain is over there.	lo tu je'erjinto	
The ground was covered with frost this morning.	lo tumla pu se calku lo bislunsa ca lo cerni	
People who desire power make bad leaders.	lo turni zanfri na xamgu lo truci'e	
That cheese is made from goat's milk.	lo va cilra cu selzba fi lo kanba ladru	
That book is small.	lo va cukta cu cmalu	
That's Tony's book.	lo va cukta selpo'e la .tonis.	
Those shoes were made in Italy.	lo va cutci cu se zbasu bu'u la .italias.	
That dog has a short tail.	lo va gerku cu se rebla lo tordu	
That dog jumped.	lo va gerku pu plipe	
That clock is one minute fast.	lo va junla cu te tcidu lo tcika pe ba za lo mentu be li pa	
That car is very fast.	lo va karce cu mutce sutra	
That is his car.	lo va karce cu selpo'e ra	
That room is not very large.	lo va kumfa na barda mutce	
That man is dead.	lo va nanmu cu morsi	
Who's that girl?	lo va nixli cu mo	
That girl looks very pretty.	lo va nixli cu mutce lo ka melbi	
That girl smiled and waved to me.	lo va nixli pu cisma gi'e slilygau fa'a mi	
That man ate bread.	lo va pa nanmu pu citka lo nanba	
That man is a soldier.	lo va remna cu sonci	
That toy is made of wood.	lo va selkei cu mudri	
Those photos are hers.	lo va za'u kacma pixra cu ckini lo fetsi	
That house is big.	lo va zdani cu barda	
That house is very small.	lo va zdani cu mutce cmalu	
That house belongs to me.	lo va zdani cu selpo'e mi	
That house is mine.	lo va zdani cu selpo'e mi	
That house belongs to him.	lo va zdani cu selpo'e ra	
Air is a mixture of several gases.	lo vacri cu mixre so'o gapci	
The air here is awful.	lo vacri pe bu'u ti cu mabla	
Dinner will be ready soon.	lo vacysai zi bredi	
Words fly, texts remain.	lo valsi cu vofli .i je lo selsku cu stali	
Words cut more than swords.	lo valsi cu zmadu lo cladakyxa'i lo ka katna pe'a xo kau da	
Words are not created by academies. They are born together with thoughts.	lo valsi na se finti lo banli kamni .i .vy. co'a jbena fau lo nu pensi	
Words cut more than swords.	lo valsi ne se mau lo cladakyxa'i cu katna pe'a za'u da	
There are many factors.	lo vanbi cu so'i mei	
It was not until the child was fed that he stopped crying.	lo verba ba lo nu vo'a citka cu co'u klaku	
The baby is suckling.	lo verba ca'o sakcpu	
A kid was outdoors and played with a ball.	lo verba cu roldzadijbartu gi'e kelci lo bolci	
The children love listening to stories.	lo verba cu se pluka lo ka tinzu'e tu'a lo lisri	
The children love listening to fairy tales.	lo verba cu se pluka lo ka tinzu'e tu'a lo ranmi	
A child needs love.	lo verba ku nitcu lo nu se prami	
Children watch adults.	lo verba ku zgana lo makcu	
This radio is out of order.	lo vi cradi cu spofu	
This book is mine. Where is yours?	lo vi cukta cu me mi moi .i lo me do moi ma zvati	
This book isn't mine.	lo vi cukta cu me mi nai moi	
Is that a library book or is it your own copy?	lo vi cukta cu se ponse do gi'i bevri fo lo ckuzda	
These books are easier than those books.	lo vi cukta cu zmadu lo va cukta lo ka frili	
These books aren't for children.	lo vi cukta na se la'a lo verba	
This book isn't mine.	lo vi cukta na srana mi	
This is Tony's book.	lo vi cukta selpo'e la .tonis.	
This thing is good.	lo vi dacti ku xamgu	
This building is new.	lo vi dinju cu cnino	
This house is mine.	lo vi dinju cu me mi moi	
The dog is mine.	lo vi gerku cu se ralte mi	
This dog is yours.	lo vi gerku cu selpo'e do	
This is your dog.	lo vi gerku cu selpo'e do	
That dog is big.	lo vi gerku ku barda	
This dog was born two months ago.	lo vi gerku pu jbena za lo masti be li re	
This desk was too heavy to lift.	lo vi jubme pu dukse tilju lo nu lafti	
This sentence is not in English.	lo vi jufra na glico	
Something has happened to this clock.	lo vi junla ba'o lifri da	
This watch is my father's.	lo vi kanjunla cu selpo'e lo mi patfu	
Here's my room.	lo vi kumfa cu tecra'a mi	
This is my cat.	lo vi mlatu cu selpo'e mi	
This bread is delicious.	lo vi nanba cu kukte	
This bread is very delicious.	lo vi nanba cu mutce lo ka kukte	
This man is dead.	lo vi nanmu cu morsi	
This man has a horse.	lo vi nanmu cu ralte lo xirma	
The little girl lived in Brazil.	lo vi nixli cu xabju lo razgu'e	
This little girl lives in Brazil.	lo vi nixli cu xabju lo razgu'e	
These pants are dirty.	lo vi palku cu toljinsa	
This pen belongs to me.	lo vi penbi cu se ponse mi	
This pencil is better than that one.	lo vi pinsi cu xauzma lo va co'e	
Whose pencil is this?	lo vi pinsi zo'u ma ponse	
This apple began to rot.	lo vi plise pu co'a fusra	
This pear began to rot.	lo vi perli pu co'a fusra	
This bicycle belongs to my brother.	lo vi relxilma'e cu se ralte lo mi bruna	
There was no objection on the part of those present.	lo vi remna cu na darlu fi ko'a	
This city is in France.	lo vi tcadu ku se stuzi lo frasygugde	
This candy costs eighty cents.	lo vi titspi cu fepni li bi no	
Where is this train going?	lo vi trene cu klama ma	
These pictures are beautiful.	lo vi za'u pixra cu melbi	
Where is a nearby pharmacy?	lo vi zarci be lo velmicyxu'i cu zvati ma	
This house has eleven rooms.	lo vi zdadi'u cu se kumfa pa pa da	
This is a wooden house.	lo vi zdani cu mudri	
Where's the toilet?	lo vimku'a cu zvati ma	
The plane was approaching London.	lo vinji pu ca'o zenba co jibni la .landyn.	
The plane arrived on time.	lo vinji pu klama ti'u lo se platu	
The brave mouse chased the cat.	lo virnu smacu pu jersi lo mlatu	
Bats are mammals, just like us.	lo volratcu cu mabru .i ma'a go'i	
Tom opened the door and the dog ran out.	lo vorme co'a kalri gau la .tom. .i ce'o lo gerku mo'u bajra lo bartu	
Alice opened the door and the dog ran out.	lo vorme co'a kalri gau la .alis. .i ce'o lo gerku mo'u bajra lo bartu	
Mary opened the door and the dog ran out.	lo vorme co'a kalri gau la .maris. .i ce'o lo gerku mo'u bajra lo bartu	
The door was not closed.	lo vorme na ganlo	
The door won't close.	lo vorme na ka'e ganlo	
The door was closed.	lo vorme pu ganlo	
This fruit tastes bad.	lo vrusi be ti noi grute cu mabla	
The people living in that village habitually carry together several heaps of nuts, each heap being of the size of a net that is formed by two people's four hands.	lo xabju be lo bi'u nai cmatca cu ta'e kansi'u lo nu bevri lo narge me lo vo xance be lo re prenu be'o poi se tarmi lo julne mei li so'o	
Hungry puppies are barking on the street.	lo xagji cityge'u ca ca'o gercmo vi lo klaji	
A hungry bear will eat even insects.	lo xagji cribe cu citka lo cinki ku ji'a sai	
My hands are shaking.	lo xance be mi ca'o desku	
An elephant has a long nose.	lo xanto cu se ke clani nazbi	
Elephants are several times the size of mice.	lo xanto cu zmadu lo smacu lo ka barda kei lo pilji be li so'o	
The translation of this sentence is a bad translation.	lo xe fanva be dei cu xlali xe fanva	
The lawgivers wanted women to work in traditionally male occupations. Equally importantly, the lawgivers wanted men to work in traditionally female occupations.	lo xe flalu cu te mukti lo nu lo ninmu cu se jibri lo se gunka poi pu steci lo nanmu .i ra'u cu'i lo xe flalu cu te mukti lo nu lo nanmu cu se jibri lo se gunka poi pu steci lo ninmu	
The black dog ran.	lo xekri gerku pu bajra	
Horses and donkeys are different.	lo xirma cu drata lo xasli	G xorlo
The horse is neighing.	lo xirma ku cmoni	
The stable is behind the farm house.	lo xirzda cu trixe lo cange zdani	
There's a hotel across the street.	lo xotli cu ragve lo dargu	
Arabic is a very important language.	lo xrabo cu mutce vajni bangu	
The flower is yellow.	lo xrula cu pelxu	
Some flowers are magenta.	lo xrula ku nukni	
The flower is magenta.	lo xrula ku nukni	
The flowers are magenta.	lo xrula ku nukni	
The flowers revived after the rain.	lo xrula pu jmive zenba ba lo carvi	
The flower garden needs watering.	lo xrula purdi ku nitcu lo nu dunda ri lo djacu	
Your mamma's so fat, she'd break London Bridge.	.i lo mamta be do cu tai plana .i da'i se ri'a bo ri jai gau spofau fai lo cripu pe la .london.	
I didn't walk for a year.	lo za'i mi na cadzu ku nanca	
I'll wait here until she comes.	lo za'i mi zvati cu te denpa lo nu ko'a klama ti	
Death is similar to sleep.	lo za'i morsi cu simsa lo za'i sipna	
My feet are cold.	lo za'u jamfu be mi cu lenku	
My feet are always cold.	lo za'u jamfu be mi ro roi lenku	
The boys looked at each other.	lo za'u nanla pu catlu simxu	
The girls looked at each other.	lo za'u nixli pu catlu simxu	
Pastafarians believe that an invisible and undetectable Flying Spaghetti Monster created the universe.	lo za'u nudlefari cu krici lo nu fa noi ka'e nai se viska gi'e ka'e nai se ganse vau la vofli ke spageti monsuta pu zbasu lo munje	
Your friends will miss you.	lo za'u pendo be do ba cinmo lo ka claxu do	
The people from Madrid are crazy.	lo za'u prenu pe ra'i la .madrid. cu jai fenki	
They love their children.	lo za'u ra prami lo za'u verba be vo'a	
They asked Mrs. Lincoln where she wanted her husband buried.	lo za'u ra pu retsku fi la .misis. .linkoln. fe lo se du'u ri djica lo nu lo speni be ri cu se derni'agau bu'u ma kau	
They found what they were looking for.	lo za'u ra pu tolcri lo jai se sisku be lo nei	
Who are your parents?	lo za'u rirni be do cu mo	
My parents are healthy.	lo za'u rirni be mi cu kanro	
The needs of the many outweigh the needs of the few.	lo za'u se nitcu be lo so'i mei cu vajni se mau lo za'u se nitcu be lo so'u mei	
These are great.	lo za'u ti banli	
More of these are wonderful.	lo za'u ti manci	
These are wonderful.	lo za'u ti manci	
These are yours.	lo za'u ti me do moi	
These are mine.	lo za'u ti me mi moi	
These are ours.	lo za'u ti me mi'ai moi	
These are perfect.	lo za'u ti prane	
These are heavy.	lo za'u ti tilju	
These are fresh.	lo za'u ti vifne	
These are good.	lo za'u ti xamgu	
These are my books.	lo za'u vi cukta cu se ralte mi	
These plums are ripe.	lo za'u vi flaume ku makcu	
These paintings are different sizes.	lo za'u vi pixra cu simxu frica fi lo ni barda	
The skies won't be clear.	lo za'u mei tsani na ba klina	
The houses and cars looked tiny from the sky.	lo zdani .e lo karce cu simlu lo ka tcecma kei mi noi tanzva	
Tom's house has a nice garden.	lo zdani be la .tom. cu se pagbu su'o zabna purdi	
Alice's house has a nice garden.	lo zdani be la .alis. cu se pagbu su'o zabna purdi	
Mary's house has a nice garden.	lo zdani be la .maris. cu se pagbu su'o zabna purdi	
My home is yours.	lo zdani be mi cu se ralte do	
My home is your home.	lo zdani be mi cu zdani be do	
His house is very far from the station.	lo zdani be ra cu mutce darno lo tcana	
The criminal attempted to launder money.	lo zerpre pu troci lo nu rupructcica	
I am interested in music.	lo zgike cu cinri mi	
I'm interested in music.	lo zgike cu cinri mi	
Music is a gift from God.	lo zgike cu se dunda lo cevni	
Seen from space, Earth seems relatively small.	lo zvati be lo kensa la terdi cu terselmlu lo ka cmalu	
Cows eat grass.	lo'e bakni cu citka loi srasu	
A fool with a tool is still a fool.	lo'e bebna poi ke'a ponse lo tutci cu ba'e bebna	
Birds fly.	lo'e cipni cu vofli	
A bear can climb a tree.	lo'e cribe cu ka'e cpare lo'e tricu	
Things don't just happen.	lo'e fasnu na jalge no da	
As an authority on such things, how can you describe the typical Lojban-enthusiast?	lo'e jbonei cu mo ca'i do	
Crocodiles have sharp teeth.	lo'e krokodilo ku se ke kinli denci	
Old people need someone to talk to.	lo'e laldo prenu cu nitcu lo ka da ce'u tavla	
The beautiful is always strange.	lo'e melbi cu ro roi cizra	?
Americans call football soccer.	lo'e merko cu te cmene la fudbolo la'o .gy. .soccer. .gy.	
A celebrity is a person who is known for his well-knownness.	lo'e mispre cu misno mu'i lo nu ri misno	
The body quickly adjusts itself to changes in temperature.	lo'e mivyxadni ku sutra tikygau tu'a vo'a se ja'e lo nilgla nuncenba	
A cat has two ears.	lo'e mlatu ku se kerlo re da	
Cats don't eat bananas.	lo'e mlatu na citka lo badna	
Women loved it.	lo'e ninmu pu nelci zo'e bi'u nai	
Seeing is believing.	lo'e nu da viska de cu nu da krici de	
Necessity is the mother of invention.	lo'e nu nitcu cu pe'a mamta lo'e nu finti	
Seeing is believing.	lo'e nu viska cu nu krici	
Paper is white.	lo'e pelji cu blabi	
Apples are red.	lo'e plise cu xunre	
Apples are red or green.	lo'e plise cu xunre gi'a crino	
If something is an apple, then it's either red or green, or possibly both.	lo'e plise cu xunre gi'a crino	
If something is an pear, then it's either red or green, or possibly both.	lo'e perli cu xunre gi'a crino	
Apples are red or green.	lo'e plise cu xunre gi'o nai crino	
Who lives without folly is not so wise as he thinks.	lo'e poi'i rivbi lo ka bebna cu jai mleca fai lo ka prije kei lo jai se jinvi be vo'a	
The typical Japanese person doesn't speak English.	lo'e ponjo na se bangu lo glico	
The typical Japanese person doesn't speak English.	lo'e prenu poi se gugdejupu na se bangu lo bangenugu	
Bike sheds are useful.	lo'e pudydi'u be loi relxilma'e bei zi'o cu plixau	
Rabbits have long ears.	lo'e ractu cu se kerlo lo clani	
The rich are getting richer.	lo'e ricfu ru'i zenba lo ka ricfu	
Squirrels eat hazelnuts.	lo'e ricyratcu cu citka lo xazlenu narge	
Sugar is sweet.	lo'e sakta cu titla	
Iron is hard.	lo'e tirse cu jdari	
To translate is to betray.	lo'e traduki cu traide	
