The sunlight gradually decreased.	lo solri zei gusni cu farvi jdika
Gold is heavier than iron.	lo solji cu tilju se mau lo tirse
Gold weighs more than iron.	lo solji cu tilju se mau lo tirse
Gold is heavier than silver.	lo solji cu zmadu lo rijno lo ka tilju
The sun is the king of the sky, the moon is the queen of the stars.	lo solri ku nakni turni lo tsani i je lo lunra ku fetsi turni loi tarci
The sun was hot and they were tired.	lo solri pu glare i je lo za'u ko'a pu tatpi
The bus was filled to capacity.	lo so'i zei prenu zei karce pu mulno culno
The popular singer committed suicide.	lo so'i zei se zei nelci sanga pu catra lo nei
The eggs are incubating under the mother bird.	lo sovda nau ca'o jai se rinka fai lo nu farvi ku fe lo nu zi'o lo glare zei nejni cu benji ku ni'a lo mamta cipni
They speak Spanish in Mexico.	lo spano cu bangu lo mexno
Where is Tom's wife?	lo speni be la tom cu zvati ma
Her husband is American.	lo speni be le fetsi cu merko
My wife is a doctor.	lo speni be mi cu mikce
My wife hates cats.	lo speni be mi cu xebni lo mlatu
His wife is one of my friends.	lo speni be ra cu pendo mi
My spouse and I were visiting the farmer.	lo speni ku joi mi pu ca'o vitke lo te cange
The grass is green.	lo srasu cu crino
My head is too hot.	lo stedu be mi cu kelvo du'e da
The chair is of a non-red color.	lo stizu cu na'e xunre be ci'u lo ka skari
The chair is of a non-red color.	lo stizu cu na'e xunre skari
To know oneself is not easy.	lo su'u djuno tu'a lo sevzi na frili
Japan's shame, the result of the Pacific War, has not yet faded.	lo su'u la ponjo zei gugde cu to'e jgira kei noi jalge tu'a la pasifik zei nu zei jamna na mo'u canci
The quick brown fox jumps over the lazy dog.	lo sutra je bunre lorxu cu plipe fo lo galtu be lo lazni gerku
His girlfriend is Japanese.	lo ta fetsi pendo ku ponjo
That dog is really old!	lo ta gerku cu mutce zei laldo
Who is that lady?	lo ta ninmu cu mo
That girl looks very pretty.	lo ta ninmu cu mutce zei melbi
The students seem to be sleepy today.	lo tadni cu simlu lo ka sipna ca lo cabna zei djedi
The only students who pass are the ones who work.	lo tadni cu snada na gi'a gunka
The students don't like school.	lo tadni na nelci lo ckule
The box was full of books.	lo tanxe pu culno lo cukta
The box was full of books.	lo tanxe pu vasru so'i cukta
A star shines on the hour of our meeting.	lo tarci cu te gusni ca lo cacra poi nu mi'o jmaji
My clothes are down there.	lo taxfu be mi cu zvati ta noi cnita
The town was destroyed during the war.	lo tcadu cu se daspo ca'o le nu jamna
The city in which they live has a large Spanish-speaking community.	lo tcadu poi se xabju ra cu se xabju pa barda cecmu poi se bangu lo spano
The tea is getting cold due to the cold air.	lo tcati cu jdika lo ni glare kei ri'a tu'a lo lenku vacri
Tea, drunk from a new thermos, tastes a little metallic.	lo tcati poi pinxe ke'a lo cnino sakci zei sruri zei sepli zei botpi cu se vrusi lo milxe ka jinme
Gasoline is used for fuel.	lo tcigaso cu se kosmu lo ka livla
The weather won't be fine.	lo tcima na ba xamgu
Weather changes often.	lo tcima ta'e frica zei binxo
There's no choice.	lo te cuxna cu no mei
You shall have my answer tomorrow.	lo te spuda be tu'a do cu balvi zei lamji zei djedi
Time: That which man is always trying to kill, but which ends in killing him.	lo temci zo'u lo prenu ro roi troci lo nu catra i ku'i za ba'o catra py
The end of the world is very near!	lo terdi ba zi se daspo
The earth can satisfy our needs but not our greed.	lo terdi ka'e mansa lo se nitcu e nai lo se dukse zei djica vu'o pe ma'a
Concerning the Earth, the Sun and the property of smallness, the 1st is more than the 2nd in the 3rd.	lo terdi lo solri lo ka cmalu cu zmadu
The Earth is smaller than the Sun.	lo terdi lo solri lo ka cmalu cu zmadu
Physics is Greek to me.	lo te zei munje zei saske cu itku'ile ga'a mi
My goal in life is to be Prime Minister.	lo te zukte pe lo nu mi jmive cu du'u mi turni zei ralju
This hall is very big.	lo ti banli zei kumfa cu mutce barda
This knife is very sharp.	lo ti dakfu cu mutce kinli
This dog is white.	lo ti gerku cu blabi
This car is black.	lo ti karce cu xekri
This gift is from Tom.	lo ti se dunda la tom
These charred bits are tasty.	lo ti tabno zei binxo cidja zei spisa cu kukte
The concert lasted about three hours.	lo tigni zei zgike pu cacra li ji'i ci
The atomic number for iron is 26.	lo tirse cu ratni li re xa
Iron is a useful metal.	lo tirse ku pilno zei xamgu jinme
Your daughter isn't a girl anymore.	lo tixnu be do ba'o nixli
My daughter likes egg yolks.	lo tixnu be mi cu nelci lo se caksova
The girl resembles her mother very much.	lo tixnu cu mutce simsa lo mamta be vo'a
The old dog can bark, but cannot bite anymore.	lo to'e citno gerku pu'i cmoni i ku'i ri co'u batci kakne
An old man has a long gray beard.	lo to'e citno ku se xedja zei kerfa lo clani je grusi
An old man broke into our conversation.	lo to'e citno nanmu cu zunti lo se casnu be mi'a
Little mistakes are like salt in a soup.	lo to'e vajni nu zei srera cu simlu lo se stasu silna
Little mistakes are like salt in a soup.	lo to'e vajni nu zei srera lo se stasu silna cu simlu
Tom's my cousin.	lo tom mi tamne
Tom wasn't rich.	lo tom na pu ricfu
Tom went to bed.	lo tom pu klama lo ckana
The best way to learn to swim is to swim.	lo traji be lo ka xamgu bei lo tadji be lo nu co'a kakne lo ka limna cu ka limna
The slowest one to make a promise is the most faithful one in keeping it.	lo traji be lo ni ce'u lazni lo ka nupre cu traji lo ni ce'u se lacri
It's about time for the train to arrive.	lo trene ba zi klama
What platform does the train leave from?	lo trene cu klama fi ma noi tsina
Cherry blossoms are very beautiful.	lo tsakura cu mutce melbi
The sky has brightened.	lo tsani co'i carmi
The sky is blue.	lo tsani cu blanu
The sky is a pedestal for stars.	lo tsani cu zbepi pe'a lo tarci
The sky is getting brighter.	lo tsani cu zenba lo ka carmi
The sky is big.	lo tsani ku barda
The sky is blue.	lo tsani ku blanu
The sky is full of stars.	lo tsani ku culno lo tarci
The skies won't be clear.	lo tsani na ba klina
The sky was gray.	lo tsani pu grusi
The sky was so starry, so bright that, looking at it, one could not help asking oneself whether ill-humoured and capricious people could live under such a sky.	lo tsani pu tarci ckaji je cu carmi i tai bo fau lo nu da catlu ty vau da co'a preti zei cusku fi lo nei fe lo se du'u xu kau lo se ke xlali je cunso cinmo zei tcini ke'e prenu ka'e xabju ni'a le tai tsani
The sky is getting brighter.	lo tsani zei'a carmi
The fountain is over there.	lo tu je'ejinto
The ground was covered with frost this morning.	lo tumla pu se calku lo bisli zei lunsa ca lo cerni
People who desire power make bad leaders.	lo turni zabna zei lifri na xamgu lo turni zei ciste
That cheese is made from goat's milk.	lo va cilra cu se zbasu fi lo kanba ladru
That book is small.	lo va cukta cu cmalu
That's Tony's book.	lo va cukta se ponse la tonis
That dog has a short tail.	lo va gerku cu se rebla lo tordu
That dog jumped.	lo va gerku pu plipe
That clock is one minute fast.	lo va junla cu te tcidu lo tcika pe ba za lo mentu be li pa
That car is very fast.	lo va karce cu mutce sutra
That is his car.	lo va karce cu se ponse ra
That room is not very large.	lo va kumfa na barda mutce
That man is dead.	lo va nanmu cu morsi
Who's that girl?	lo va nixli cu mo
That girl looks very pretty.	lo va nixli cu mutce lo ka melbi
That girl smiled and waved to me.	lo va nixli pu cisma gi'e slilgau fa'a mi
That man ate bread.	lo va pa nanmu pu citka lo nanba
That man is a soldier.	lo va remna cu sonci
That toy is made of wood.	lo va se kelci cu mudri
Those photos are hers.	lo va za'u kacma pixra cu ckini le fetsi
That house is big.	lo va zdani cu barda
That house is very small.	lo va zdani cu mutce cmalu
That house belongs to me.	lo va zdani cu se ponse mi
That house is mine.	lo va zdani cu se ponse mi
That house belongs to him.	lo va zdani cu se ponse ra
Air is a mixture of several gases.	lo vacri cu mixre so'o gapci
The air here is awful.	lo vacri pe bu'u ti cu mabla
Dinner will be ready soon.	lo vanci zei sanmi zi bredi
Words fly, texts remain.	lo valsi cu vofli i je lo se cusku cu stali
Words cut more than swords.	lo valsi cu zmadu lo clani zei dakfu zei xarci lo ka katna pe'a xo kau da
Words are not created by academies. They are born together with thoughts.	lo valsi na se finti lo banli kamni i vy co'a jbena fau lo nu pensi
Words cut more than swords.	lo valsi ne se mau lo clani zei dakfu zei xarci cu katna pe'a za'u da
There are many factors.	lo vanbi cu so'i mei
It was not until the child was fed that he stopped crying.	lo verba ba lo nu vo'a citka cu co'u klaku
The baby is suckling.	lo verba ca'o sakci zei lacpu
A kid was outdoors and played with a ball.	lo verba cu ro zei da zei dinju zei bartu gi'e kelci lo bolci
The children love listening to stories.	lo verba cu se pluka lo ka tirna zei zukte tu'a lo lisri
The children love listening to fairy tales.	lo verba cu se pluka lo ka tirna zei zukte tu'a lo ranmi
A child needs love.	lo verba ku nitcu lo nu se prami
Children watch adults.	lo verba ku zgana lo makcu
The teenagers left.	lo verntineidja cu pu ba'o cliva
This radio is out of order.	lo vi cradi cu spofu
This book is mine. Where is yours?	lo vi cukta cu me mi moi i lo me do moi ma zvati
This book isn't mine.	lo vi cukta cu me mi nai moi
Is that a library book or is it your own copy?	lo vi cukta cu se ponse do gi'i bevri fo lo cukta zei zdani
These books are easier than those books.	lo vi cukta cu zmadu lo va cukta lo ka frili
These books aren't for children.	lo vi cukta na se la'a lo verba
This book isn't mine.	lo vi cukta na srana mi
This is Tony's book.	lo vi cukta se ponse la tonis
This thing is good.	lo vi dacti ku xamgu
This building is new.	lo vi dinju cu cnino
This house is mine.	lo vi dinju cu me mi moi
The dog is mine.	lo vi gerku cu se ralte mi
This dog is yours.	lo vi gerku cu se ponse do
This is your dog.	lo vi gerku cu se ponse do
That dog is big.	lo vi gerku ku barda
This dog was born two months ago.	lo vi gerku pu jbena za lo masti be li re
This desk was too heavy to lift.	lo vi jubme pu dukse tilju lo nu lafti
This sentence is not in English.	lo vi jufra na glico
Something has happened to this clock.	lo vi junla ba'o lifri da
This watch is my father's.	lo vi kansa zei junla cu se ponse lo mi patfu
Here's my room.	lo vi kumfa cu steci zei srana mi
This is my cat.	lo vi mlatu cu se ponse mi
This bread is delicious.	lo vi nanba cu kukte
This bread is very delicious.	lo vi nanba cu mutce lo ka kukte
This man is dead.	lo vi nanmu cu morsi
This man has a horse.	lo vi nanmu cu ralte lo xirma
The little girl lived in Brazil.	lo vi nixli cu xabju lo brazo zei gugde
This little girl lives in Brazil.	lo vi nixli cu xabju lo brazo zei gugde
These pants are dirty.	lo vi palku cu to'e jinsa
This pen belongs to me.	lo vi penbi cu se ponse mi
This pencil is better than that one.	lo vi pinsi cu xamgu zei zmadu lo va co'e
Whose pencil is this?	lo vi pinsi zo'u ma ponse
This apple began to rot.	lo vi plise pu co'a fusra
This bicycle belongs to my brother.	lo vi re zei xislu zei marce cu se ralte lo mi bruna
There was no objection on the part of those present.	lo vi remna cu na darlu fi ko'a
This city is in France.	lo vi tcadu ku se stuzi lo frasgugde
This candy costs eighty cents.	lo vi titla zei spisa cu fepni li bi no
Where is this train going?	lo vi trene cu klama ma
These pictures are beautiful.	lo vi za'u pixra cu melbi
Where is a nearby pharmacy?	lo vi zarci be le ve zei mikce zei xukmi cu zvati ma
This house has eleven rooms.	lo vi zdani zei dinju cu se kumfa 11 da
This is a wooden house.	lo vi zdani cu mudri
Where's the toilet?	lo vikmi zei kumfa cu zvati ma
The plane was approaching London.	lo vinji pu ca'o zenba co jibni la landyn
The plane arrived on time.	lo vinji pu klama ti'u lo se platu
The brave mouse chased the cat.	lo virnu smacu pu jersi lo mlatu
Bats are mammals, just like us.	lo vofli zei ratcu cu mabru i ma'a go'i
Tom opened the door and the dog ran out.	lo vorme co'a kalri gau la tom i ce'o lo gerku mo'u bajra lo bartu
The door was not closed.	lo vorme na ganlo
The door won't close.	lo vorme na ka'e ganlo
The door was closed.	lo vorme pu ganlo
This fruit tastes bad.	lo vrusi be ti noi grute cu mabla
Those students are Korean.	lo vu tadni natmrxanguke
The people living in that village habitually carry together several heaps of nuts, each heap being of the size of a net that is formed by two people's four hands.	lo xabju be lo bi'u nai cmalu zei tcadu cu ta'e kansa zei simxu lo nu bevri lo narge me lo vo xance be lo re prenu be'o poi se tarmi lo julne mei li so'o
Hungry puppies are barking on the street.	lo xagji citno zei gerku ca ca'o gerku zei cmoni vi lo klaji
A hungry bear will eat even insects.	lo xagji cribe cu citka lo cinki ku ji'a sai
My hands are shaking.	lo xance be mi ca'o desku
An elephant has a long nose.	lo xanto cu se ke clani nazbi
Elephants are several times the size of mice.	lo xanto cu zmadu lo smacu lo ka barda kei lo pilji be li so'o
The translation of this sentence is a bad translation.	lo xe fanva be dei cu xlali xe fanva
The lawgivers wanted women to work in traditionally male occupations. Equally importantly, the lawgivers wanted men to work in traditionally female occupations.	lo xe flalu cu te mukti lo nu lo ninmu cu se jibri lo se gunka poi pu steci lo nanmu i ra'u cu'i lo xe flalu cu te mukti lo nu lo nanmu cu se jibri lo se gunka poi pu steci lo ninmu
The black dog ran.	lo xekri gerku pu bajra
Horses and donkeys are different.	lo xirma cu drata lo xasli
The horse is neighing.	lo xirma ku cmoni
The stable is behind the farm house.	lo xirma zei zdani cu trixe lo cange zdani
There's a hotel across the street.	lo xotli cu ragve lo dargu
Arabic is a very important language.	lo xrabo cu mutce vajni bangu
The flower is yellow.	lo xrula cu pelxu
Some flowers are magenta.	lo xrula ku nukni
The flower is magenta.	lo xrula ku nukni
The flowers are magenta.	lo xrula ku nukni
The flowers revived after the rain.	lo xrula pu jmive zenba ba lo carvi
The flower garden needs watering.	lo xrula purdi ku nitcu lo nu dunda ri lo djacu
Your mamma's so fat, she'd break London Bridge.	lo za'i lo do mamta cu mutce zei mutce plana cu rinka lo nu porpi lo la lyndyn cripu
I didn't walk for a year.	lo za'i mi na cadzu ku nanca
I'll wait here until she comes.	lo za'i mi zvati cu te denpa lo nu ko'a klama ti
Death is similar to sleep.	lo za'i morsi cu simsa lo za'i sipna
My feet are cold.	lo za'u jamfu be mi cu lenku
My feet are always cold.	lo za'u jamfu be mi ro roi lenku
The boys looked at each other.	lo za'u nanla pu catlu simxu
The girls looked at each other.	lo za'u nixli pu catlu simxu
Pastafarians believe that an invisible and undetectable Flying Spaghetti Monster created the universe.	lo za'u nudlefari cu krici lo nu fa noi ka'e nai se viska gi'e ka'e nai se ganse vau la vofli ke spageti monsuta pu zbasu le munje
Your friends will miss you.	lo za'u pendo be do ba cinmo lo ka claxu do
The people from Madrid are crazy.	lo za'u prenu pe ra'i la madrid cu jai fenki
They love their children.	lo za'u ra prami lo za'u verba be vo'a
They asked Mrs. Lincoln where she wanted her husband buried.	lo za'u ra pu preti zei cusku fi la misis linkoln fe lo se du'u ri djica lo nu lo speni be ri cu se dertu zei cnita zei gasnu bu'u ma kau
They found what they were looking for.	lo za'u ra pu to'e cirko lo jai se sisku be lo nei
Who are your parents?	lo za'u rirni be do cu mo
My parents are healthy.	lo za'u rirni be mi cu kanro
The needs of the many outweigh the needs of the few.	lo za'u se nitcu be lo so'i mei cu vajni se mau lo za'u se nitcu be lo so'u mei
These are great.	lo za'u ti banli
More of these are wonderful.	lo za'u ti manci
These are wonderful.	lo za'u ti manci
These are yours.	lo za'u ti me do moi
These are mine.	lo za'u ti me mi moi
These are ours.	lo za'u ti me mi'ai moi
These are perfect.	lo za'u ti prane
These are heavy.	lo za'u ti tilju
These are fresh.	lo za'u ti vifne
These are good.	lo za'u ti xamgu
These are my books.	lo za'u vi cukta cu se ralte mi
These plums are ripe.	lo za'u vi flaume ku makcu
These paintings are different sizes.	lo za'u vi pixra cu simxu frica fi lo ni barda
The skies won't be clear.	lo za'u mei tsani na ba klina
The houses and cars looked tiny from the sky.	lo zdani e lo karce cu simlu lo ka mutce zei cmalu kei mi noi tsani zei zvati
Tom's house has a nice garden.	lo zdani be la tom cu se pagbu su'o zabna purdi
My home is yours.	lo zdani be mi cu se ralte do
My home is your home.	lo zdani be mi cu zdani be do
His house is very far from the station.	lo zdani be ra cu mutce darno lo tcana
The criminal attempted to launder money.	lo zekri zei prenu pu troci lo nu rupnu zei pruce zei tcica
I am interested in music.	lo zgike cu cinri mi
I'm interested in music.	lo zgike cu cinri mi
Music is a gift from God.	lo zgike cu se dunda le cevni
Seen from space, Earth seems relatively small.	lo zvati be lo kensa la terdi cu te se simlu lo ka cmalu
Cows eat grass.	lo'e bakni cu citka loi srasu
A fool with a tool is still a fool.	lo'e bebna poi ke'a ponse lo tutci cu ba'e bebna
Birds fly.	lo'e cipni cu vofli
Crows are black.	lo'e cipnrkorvo cu xekri
A bear can climb a tree.	lo'e cribe cu ka'e cpare lo'e tricu
Water freezes at 32 degrees Fahrenheit.	lo'e djacu cu dunja lo kelvrfarenxaito be li ci re
Things don't just happen.	lo'e fasnu na jalge no da
As an authority on such things, how can you describe the typical Lojban-enthusiast?	lo'e lojbo zei nelci cu mo ca'i do
Crocodiles have sharp teeth.	lo'e krokodilo ku se ke kinli denci
Old people need someone to talk to.	lo'e laldo prenu cu nitcu lo ka da ce'u tavla
The beautiful is always strange.	lo'e melbi cu ro roi cizra
Americans call football soccer.	lo'e merko cu te cmene la fudbolo la'o gy soccer gy
A celebrity is a person who is known for his well-knownness.	lo'e misno zei prenu cu misno mu'i lo nu ri misno
The body quickly adjusts itself to changes in temperature.	lo'e jmive zei xadni ku sutra stika zei gasnu tu'a vo'a se ja'e lo ni zei glare nu zei cenba
A cat has two ears.	lo'e mlatu ku se kerlo re da
Cats don't eat bananas.	lo'e mlatu na citka lo badna
Women loved it.	lo'e ninmu pu nelci zo'e bi'u nai
Seeing is believing.	lo'e nu da viska de cu nu da krici de
Necessity is the mother of invention.	lo'e nu nitcu cu pe'a mamta lo'e nu finti
Seeing is believing.	lo'e nu viska cu nu krici
Paper is white.	lo'e pelji cu blabi
Apples are red.	lo'e plise cu xunre
Apples are red or green.	lo'e plise cu xunre gi'a crino
If something is an apple, then it's either red or green, or possibly both.	lo'e plise cu xunre gi'a crino
Apples are red or green.	lo'e plise cu xunre gi'o nai crino
Who lives without folly is not so wise as he thinks.	lo'e poi'i rivbi lo ka bebna cu jai mleca fai lo ka prije kei lo jai se jinvi be vo'a
The typical Japanese person doesn't speak English.	lo'e ponjo na se bangu lo glico
The typical Japanese person doesn't speak English.	lo'e prenu poi se gugdejupu na se bangu lo bangenugu
Bike sheds are useful.	lo'e purdi zei dinju be loi re zei xislu zei marce bei zi'o cu pilno zei xamgu
Rabbits have long ears.	lo'e ractu cu se kerlo lo clani
The rich are getting richer.	lo'e ricfu ru'i zenba lo ka ricfu
Squirrels eat hazelnuts.	lo'e ricratcu cu citka lo xazlenu narge
Sugar is sweet.	lo'e sakta cu titla
Iron is hard.	lo'e tirse cu jdari
To translate is to betray.	lo'e traduki cu traide
Children play with blocks.	lo'e verba cu kelci le bliku
Children need loving.	lo'e verba cu nitcu lo ka se prami
There are a lot of rats.	lo'i ratcu cu barda
A group of only two points is part of only one line.	lo'i re mokca cu pagbu pa po'o linji
The two men had much in common.	lo'i re nanmu cu mutce zei simsa zei simxu
These dogs are big.	lo'i vi gerku cu barda
The cows are eating grass.	loi bakni ca'o citka lo srasu
Languages differ in how many basic colour terms they have.	loi bangu cu frica simxu lo ka xo kau da jicmu valsi lo skari ce'u
Large raindrops are starting to fall.	loi barda carvi zei dirgo co'a farlu
My friends are very important to me.	loi be mi pendo cu mutce vajni mi
The number of fools is infinite.	loi bebna cu ci'i mei
Tom's knees buckled.	loi cidni be la tom mo'u korcu
Lions dwell in Africa.	loi cinfo cu xabju la fi'otu'a
A flock of birds is flying.	loi cipni cu vofli
Birds fly.	loi cipni cu vofli
The birds fly.	loi cipni cu vofli
Fresh coffee will be ready in a minute.	loi cnino ckafi ba zi gubni
In the German language there are many long words.	loi dotco valsi cu so'i mei
Light is much faster than sound.	loi gusni loi sance cu sutra zei zmadu cai
Living things are made from cells.	loi jmive cu se zbasu zi'o loi selci
Shit happens.	loi kalci pe'a cu fasnu
Tom's eyes widened.	loi kanla be la tom mo'u ganra zenba
Butter is soft.	loi matne cu ranti
My tea is too sweet.	loi mi tcati cu dukse titla
The bread is not fresh.	loi nanba cu no'e zei vifne
The men are eating lunch.	loi nanmu ca citka lo donri zei midju zei sanmi
The men are generally tired when they come back from work.	loi nanmu su'a cu tatpi lo nu vo'a klama fi lo briju
All women are the same.	loi ninmu cu mintu
Women are people.	loi ninmu cu prenu
Tom's friends laughed at him.	loi pendo pe la tom cu zdile zei cmila ri
Where are the apples?	loi plise cu zvati ma
Where are the apples?	loi plise ma zvati
The people don't buy milk at this market.	loi prenu na te vecnu lo ladru bu'u lo vi zarci
The police wanted to avoid bloodshed.	loi pulji cu djica lo nu na xrani
Rats are small.	loi ratcu cu cmalu
My parents met each other in the mountains.	loi rirni be mi penmi ca lo cmana
The parents named their baby Akira.	loi rirni cu te cmene lo cifnu be ri la akiran
The plants were damaged by the frost.	loi spati cu se xrani lo bisli
The students left.	loi tadni pu cliva
My clothes are there.	loi taxfu be mi cu zvati ta
My clothes are over there.	loi taxfu be mi cu zvati tu
Copper and silver are both metals.	loi tunka e loi rijno cu jinme
These windows look to the south.	loi vi canko cu se bancu lo snanu
These are my books.	loi vi cukta cu se ralte mi
These shoes are too small.	loi vi cutci cu dukse cmalu
These cameras are made in Japan.	loi vi kacma cu se zbasu bu'u lo ponjo zei gugde
These glasses are beautiful.	loi vi lanjo cu melbi
These flowers you see are roses.	loi vi xrula poi do viska cu rozgu
Tom's hands are greasy.	loi xance be la tom cu culno lo grasu
She suddenly kissed me.	lo nu ko'a cinba mi cu suksa
That cannot be true.	lo nu la'e de'u jetnu cu na cumki
To love life is to love God.	lo nu prami le pu'u jmive cu du lo nu prami la cevni
Love me, love my dog.	lo nu prami mi se sarcu lo nu prami le mi gerku
It is strange that he should say so.	lo nu ra cusku la'e de'u cu cizra
Speaking English isn't easy.	lo nu tavla fo le glico zei bangu na frili
Watching movies is very interesting.	lo nu ve skina cu mutce cinri
Seeing the son of a whore throwing rocks at a crowd, he said: 'Be careful, you could hit your father.'	lo nu zgana lo nu lo bersa be lo se zei gletu zei jibri be'o renro lo rocki lo remna zei gunma kei tcini lo nu ko'a cusku lu o'i do pu'o cumki darxi lo do patfu li'u
Is she young?' 'Yes, she is.'	lu i xu ra citno li'u lu i go'i i ra citno li'u
How can a man be born when he is old?' Nicodemus asked.	lu ua nai lo remna poi to'e citno cu jbena ta'i ma li'u se preti zei cusku la nikodimys
How late did you stay up last night?' 'I was up until about 2:30.'	lu co'u ma do ca lo purci zei lamji zei nicte cu cikna li'u i lu li ji'i re pi'e ci no li'u
Hello Every' is really grammatically correct, logically because of a crazy rule of an expression source.	lu coi ro li'u ja'a gerna zei drani ni'i lo cizra javni po lo se cusku krasi
You are Israel's teacher,' said Jesus.	lu do me lo ctuca pe lo xebro zei gugde li'u se cusku la iesus
Says who?' 'Says me.'	lu go'i cu'u ma li'u lu mi li'u
Thank you.' 'You're welcome.'	lu ki'e li'u lu je'e li'u
Trust me,' he said.	lu ko mi lacri li'u se cusku
Don't cry,' she said.	lu ko na klaku li'u ra se cusku
Question: Is Cookie a dog or a cat? Answer: A dog.	lu la kukis gerku gi'i mlatu li'u preti i lu gi'e nai li'u danfu
Question: Is Cookie a dog or a cat? Answer: A cat.	lu la kukis gerku gi'i mlatu li'u preti i lu na gi'e li'u danfu
Question: Is Cookie a dog or a cat? Answer: Neither.	lu la kukis gerku gi'i mlatu li'u preti i lu na gi'e nai li'u danfu
Question: Is Cookie a dog or a cat? Answer: One of those.	lu la kukis gerku gi'i mlatu li'u preti i lu na gi'o li'u danfu
How is the young lady?' 'She is greatly distressed; but her father is comforting her.'	lu le nixli oi dai pei li'u lu ri goi ko'a mutce se raktu i ku'i le ri patfu cu drijdikgau li'u
Who is that girl?' 'That's Keiko.'	lu ma du lo va nixli li'u lu la keikos li'u
Who is in the car?' 'Tom is.'	lu ma nenri lo karce li'u i lu la tam li'u
Thank you for helping me.' 'Don't mention it.'	lu mi do ckire lo ka sidju li'u i lu je'e li'u
Let me hug you.' 'I'd like that a lot.'	lu mi prami zei jgari ko li'u lu mi mutce nelci li'u
What kind of feeling?' the shopkeeper asked.	lu mo cinmo li'u pu te preti fa lo te zarci
One way or round trip?' - 'One way, please.'	lu pa mei je'i re mei farna li'u co'e i lu e'o je nai li'u co'e
One way or round trip?' 'Um... let me think. Round trip.'	lu pa mei je'i re mei farna li'u co'e i lu y na je li'u co'e
This looks pretty interesting,' Hiroshi says.	lu simlu lo ka cinri li'u se cusku la xirocis
How old is she?' 'She is twelve years old.'	lu tu'a ra nanca li xo li'u lu pa re li'u
Can somebody help me?' 'I will.'	lu xu da ka'e sidju mi li'u i lu mi co'e li'u
Have you eaten?' 'Yes, I have.'	lu xu do ba'o citka li'u i zo go'i
Do you speak German?' 'No, I don't.'	lu xu do se bangu lo dotco zei bangu li'u lu na go'i li'u
A cat?' asked the old man.	lu xu mlatu li'u preti fi lo laldo nanmu
A cat?' asked the old man.	lu xu mlatu li'u preti fi lo to'e citno nanmu
They each paid separately.	lu'a ko'a pleji
We went bear hunting together the other day.	lu'o mi'a pu za kalte cribe
It needs washing.	lumci be'u ti
What?	ma
What will happen to Tom?	ma ba fasnu fa tu'a la tom
Who's coming with me?	ma ba klama kansa mi
What's for dinner?	ma ba vanci zei sanmi
What kind of treatment will I get?	ma ba ve mikce fe mi
What languages do you speak, Tom?	ma bangu do doi tom
What do they speak in America?	ma bangu loi merko
What language is spoken in America?	ma bangu loi merko
Who's replacing you?	ma basti do
Who is the group leader?	ma bende zei jatna
Who's the captain of this ship?	ma bloti zei jatna ti poi bloti
Which is brown?	ma bunre
What is running across the room? - A mouse or something.	ma ca ca'o bajra fe'e so'i roi lo kumfa nenri i lo si'au smacu
What is running across the room? - A mouse or something.	ma ca ca'o bajra fe'e so'i roi lo nenri be lo kumfa i lo ju'o ru'e smacu
What is popular now?	ma ca se zei zanru zei misno
What time is it?	ma ca tcika
What time is it?' 'It's 3:20.'	ma ca tcika i li 3 pi'e 20
Who does that?	ma ca zukte
What is happening?	ma ca'o fasnu
Who's calling?	ma ca'o fonxa zei tavla
Who is currently the richest person in the world?	ma ca'o traji lo ka ricfu kei lo prenu pe lo munje
What happens today?	ma cabna zei djedi fasnu
When did the error occur?	ma cabna lo se srera
What is the exchange rate of the euro against the rupnu?	ma canja parbi lo ropno zei rupnu lo lojbo zei rupnu
Who's in charge here?	ma catni
Who painted that?	ma cintpu'i ta
Who painted this?	ma cintpu'i ti
What is your name?	ma cmene do
What's your name?	ma cmene do
What is his name?	i ma cmene le bi'u nai nakni
What's his name?	i ma cmene le bi'u nai nakni
What is your father's name?	ma cmene le patfu be do
Which station are you going to?	ma cmene lo tcini poi do klama ke'a
What's your daughter's name?	ma cmene lo tixnu be do
What is his name?	ma cmene ra
What's this dog's name?	ma cmene ti noi gerku
Who's laughing?	i ma ca'o cmila
Which is new?	ma cnino
What happened?	ma co'i fasnu
Who teaches you?	ma ctuca do
Which book is yours?	ma cukta poi do ponse
Which is your book?	ma cukta poi do ponse
Who said that?	i ma pu cusku
How long have you been staying in Osaka?	ma ditcu lo nu do stali la osakan
Who knows?	ma djuno pau nai
What're you thinking?	ma do ca'o se pensi
What're you drinking?	ma do ca'o se pinxe
May I have your name?	ma do cmene
What do you look like?	ma do jvinu
How did you like the party?	ma do li'i salci
What is the main purpose of your studying English?	ma do mukti be lo ka cilre fi lo glico zei bangu
Where are you from?	ma do se xabju
What's for lunch?	ma donri zei midju zei sanmi
Who are you?	ma du do
What's the square root of 100?	ma du li fe'a pa no no
What are the rules?	ma du lo javni
Who is that person?	ma du lo va prenu
Who's that?	ma du lo va prenu
What sports do you like?	ma esporte poi do nelci
Who and who goes where and where, respectively?	ma fa'u ma klama ma fa'u ma
Why can't we do that?	ma fanta
What's going on?	ma fasnu
What happens next?	ma fasnu ba la'e do'i
What's your favorite TV show on Monday evening?	ma fo lo se tivni pe lo pa zei djedi vanci cu traji fe lo ka do nelci
Who's accusing you?	ma fuzme zei cusku do
