mi djica lo du'u mi ze'e ba no roi viska do	I don't ever want to see you again.
mi djica lo ka bajra	I want to run.
mi djica lo ka cenba	I want to change.
mi djica lo ka cilre fi lo tokpona	I want to learn toki pona.
mi djica lo ka cliva	I wish to leave.
mi djica lo ka co'i zenba lo ka sutra lo ka cadzu	I want to go faster.
mi djica lo ka da zo'u sanga da	I want there to be something to sing.
mi djica lo ka djica lo se djica be do	I want to want what you want.
mi djica lo ka djuno ro da pe do	I want to know all about you.
mi djica lo ka dunda fi la tom su'o lo jdini	I didn't want to give Tom any money.
mi djica lo ka galfi	I want to change that.
mi djica lo ka jarco lo banli jvinu do	I want to show you a spectacular view.
mi djica lo ka ka'ebi'o lo ka limna	I want to learn how to swim.
mi djica lo ka klaku	I wanted to cry.
mi djica lo ka klama lo zdani	I want to go home.
mi djica lo ka klama pa xotli	I want to go to a hotel.
mi djica lo ka litru ka'ai do	I want to travel with you.
mi djica lo ka simsa ko'a poi fetsi	I want to be like her.
mi djica lo ka simsa ko'a poi nakni	I want to be like him.
mi djica lo ka tadni lo xebro	I want to study Hebrew.
mi djica lo ka tcidu da	I want something to read.
mi djica lo ka te vecnu lo pa bromeli	I want to buy a pineapple.
mi djica lo ka vinji sazri fau lo ka makcu	I want to be a pilot when I grow up.
mi djica lo ka viska lo vulkano	I want to see a volcano.
mi djica lo ka viska ra i tai bo mutce	I want to see her very much.
mi djica lo ka zukte no da	I don't want to do anything.
mi djica lo ka zutse ka'ai lo lanzu be mi	I'd like to sit with my family.
mi djica lo nu ba klama la lyndyn	I'd like to go to London.
mi djica lo nu cilre fi lo jungo zei bangu ca lo balvi zei lamji zei nanca	I want to learn Chinese next year.
mi djica lo nu citka la kimbab	I want to eat kimbap.
mi djica lo nu citka lo rectu e lo stagi	I want to eat meat and vegetables.
mi djica lo nu cpare lo vi barda zei cmana	I want to climb this mountain.
mi djica lo nu cpare lo vi cmana	I want to climb this mountain.
mi djica lo nu da'i do mi zvati zei jibni	I wish you were close to me.
mi djica lo nu da'i do na pu cusku le lisri lo mi mamta	I wish you had not told the story to my mother.
mi djica lo nu djuno lo jei ko'a djuno lo du'u la meris vi xabju	I would like to know if he knows that Mary lives near here.
mi djica lo nu do mi ze'e se prami	I want to give you my heart for ever.
mi djica lo nu do na cliva	You can't leave.
mi djica lo nu do sanga	I want you to sing.
mi djica lo nu do stace cusku	I want you to tell me the truth.
mi djica lo nu klama le tcadu	I want to go to the city.
mi djica lo nu klama lo ponjo gugde	I would like to go to Japan.
mi djica lo nu la tom cu curmi lo nu la maris mo'u zukte	I want Tom to let Mary finish.
mi djica lo nu le jibri cu mulno	I wish this job was over.
mi djica lo nu lo ckafi	I want coffee.
mi djica lo nu loi mi cidja cu ba'e morsi i bilma je bo morsi zei binxo na je morsi	I want my food dead. Not sick, not dying, dead.
mi djica lo nu lojbo bacru	I want to talk in Lojban.
mi djica lo nu mi ctuca	I want to be a teacher.
mi djica lo nu mi djuno lo du'u ma kau ma'a kansa lo ka klama	I want to know who is coming with us.
mi djica lo nu mi djuno so'i u'e da	I have so many things I want you to know.
mi djica lo nu mi djuno so'i u'e da	I want to know how many will make me happy.
mi djica lo nu mi speni zei binxo ko'a	I want to marry her.
mi djica lo nu mi tadni le glico zei bangu	I want to learn English.
mi djica lo nu mi viska ro ko'a	I want to see them all.
mi djica lo nu na cusku zo coi	I want to not say hi.
mi djica lo nu penmi zei binxo	I really just want to make friends.
mi djica lo nu pinxe da	I want to drink something.
mi djica lo nu pu viska ra	I wish I had seen her.
mi djica lo nu speni zei sisti	I want a divorce.
mi djica lo nu tadni lo dotco zei bangu	I want to study German.
mi djica lo nu tadni lo fraso zei bangu	I want to study French.
mi djica lo nu te vecnu lo cirla	I would like to buy some cheese.
mi djica lo nu viska lo mi patfu	I wish to see my father.
mi djica lo nu vitke zi'o la kubas pu lo nu la kastros cu morsi zei binxo	I want to visit Cuba before Castro dies.
mi djica lo nu vitke zi'o lo gugdecu'u pu lo nu la kastros morsi zei binxo	I want to visit Cuba before Castro dies.
mi djica lo nu xabju lo tcadu	I want to live in the city.
mi djica lo nu zukte la'e de'u	I want to do this.
mi djica lo so'o ka te sidju	I want some help.
mi djica lo xamgu zei traji	I want the best.
mi djica lo za'i mi vi xabju	I want to live here.
mi djica lo ka po'o djuno lo du'u ma ca'o fasnu	I just want to know what's going on.
mi djica lo nu cliva lo ckule	I want to leave school.
mi djica lo nu viska do pu lo nu do cliva	I want to see you before you go.
mi djica nai	I don't want to.
mi djica nai lo ka jinvi lo se jinvi be do	I don't want your opinion.
mi djica nai lo ka tavla fi lo pe mi panzi	I don't want to talk about my child.
mi djica nai lo nu do ca'o pensi ra	I don't want you to think about it anymore.
mi djica ro ra	I want it all.
mi djica stali lo nu mi cmene zei claxu vi	I want to remain anonymous in this.
mi djica tu'a lo cidja	I want something to eat.
mi djica tu'a lo ckafi	I'd like some coffee.
mi djica tu'a lo ckafi joi ta'o ladru	I want coffee with milk.
mi djica tu'a lo clani zei dakfu poi simsa ti	I want a sword like this!
mi djica tu'a lo danlu zei pendo tirxu	I want a pet tiger.
mi djica tu'a lo do pixra	I would like your picture.
mi djica tu'a lo ekstra jdini	I want more money.
mi djica tu'a lo flaume pesxu	I'd like some plum jam.
mi djica tu'a lo jgita	I want a guitar.
mi djica tu'a lo se pinxe	I want something to drink.
mi djica tu'a lo tcati be se cau lo sakta	I want some tea without sugar.
mi djica tu'a lo va cukta	I want that book.
mi djica tu'a lo vanci zei sanmi bu'u lo gusta	I want to have dinner at a restaurant.
mi djica tu'a lo zdani	I want to go home.
mi djica tu'a loi najnimrjisra	I want some orange juice.
mi djica tu'a loi titla zei nanba	I want some cake.
mi djica tu'a no snuji	I don't want any sandwiches.
mi djica tu'a su'o toiotas zei karce	I want a Toyota.
mi djica tu'a ti	I want this one.
mi djica zei cinmo lo ba crisa na'e zei gunka zei djedi	I'm looking forward to the summer vacation.
mi djuno	I know.
mi djuno fi lo do bruna	I know your brother very well.
mi djuno fi za'u pa no no valsi	I know more than 100 words.
mi djuno la'e do'i	I know that.
mi djuno lo du'u do cilre fi la lojban kei ku	I know that you are learning Lojban.
mi djuno lo du'u do nelci lo ka litru doi la tom	I know you like to travel, Tom.
mi djuno lo du'u do ponse pa dinju pe bu'u la xavaiis	I know you have a house in Hawaii.
mi djuno lo du'u do to'e cando	I know that you are busy.
mi djuno lo du'u ki'u ma kau la tam se raktu	I know why Tom is in trouble.
mi djuno lo du'u la lojban xamgu do kei	I know that Lojban is good for you.
mi djuno lo du'u la tam cu cusku lo se du'u to'e nelci mi	I know Tom says he doesn't like me.
mi djuno lo du'u la tom cu pinxe lo ckafi	I know Tom drinks coffee.
mi djuno lo du'u la tom pu catlu ma kau	I know what Tom saw.
mi djuno lo du'u la mark pu bilma	I know that Marco has been sick.
mi djuno lo du'u ma kau bradi mi	I know who my enemy is.
mi djuno lo du'u ma kau do cmene	I know your name.
mi djuno lo du'u ma kau krali mi	I know my rights.
mi djuno lo du'u ma kau catra la tom	I know who killed Tom.
mi djuno lo du'u ma kau se zvati pa vi xamgu ke cmalu xotli	I know a very nice little hotel quite close to here.
mi djuno lo du'u mi djuno no da	I know that I know nothing.
mi djuno lo du'u mi pu'o morsi	I know I'm going to die.
mi djuno lo du'u xu kau ko'a bradi	I know whether or not he is an enemy.
mi djuno lo jetnu	I know the truth.
mi djuno lo nu do djuno lo nu mi djino i ku'i xu ra djuno lo nu do djuno lo nu mi djuno	I know you know I know. But does she know that you know I know?
mi djuno lo nu do djuno lo nu mi djuno	I know that you know that I know.
mi djuno lo nu do se jenca	I know you're shocked.
mi djuno lo nu ka'e xamgu fa lo nu mi lacri do	I know I can trust you.
mi djuno lo nu vi ma kau la tom cu mipri lo pe ri jdini	I know where Tom hides his money.
mi djuno lo du'u bu'u ma kau to'e cirko do	I know where to find you.
mi djuno lo du'u la tam cu catlu ma kau	I know what Tom is looking at.
mi djuno lo du'u ma kau xabju lo va dinju	I know who lives in that house.
mi djuno lo du'u ma kau xabju lo vi dinju	I know who lives in this house.
mi djuno lo du'u mi drani	I know I'm right.
mi djuno no da lo se zvati be mi	I'm lost.
mi djuno ro da	I know everything.
mi djuno so'i da do	I know a lot about you.
mi djuno tu'a lo me ta judri	I know his address.
mi do e'arnainde lo ka danmo zei vasxu	I forbid you to smoke.
mi do ba djuno zei gasnu	I'll tell you.
mi do farna zei tarti lo ka do makcu i jo do tarti ri	I'll treat you like an adult when you start acting like one.
mi do jilra lo ka zabna kanro	I envy your good health.
mi do klama kansa	I'll be going with you.
mi do lacri lo ka sidju	I count on your help.
mi do na terpa	I'm not afraid of you.
mi do pendo xu	Are we friends?
mi do prami doi lorir	I love you, Laurie.
mi do prami je nai cu cinse zei prami	I love you, but not that way.
mi do pu djuno zei gasnu lo du'u la tam mi na'e pendo	I told you Tom isn't my friend.
mi do se xi vei pa e re prami	We love each other.
mi do selfu	I'm at your service.
mi do terpa	You scare me.
mi do xe zei klama zei sabji zo'e poi do klama zei djica ke'a	I'll take you anywhere you want to go.
mi do ze'e prami	I will always love you.
mi do zu sai ba'o penmi i e'u mi'o pa roi je re roi xalka pinxe gi'e simxu zei tavla lo to'e citno je xamgu djedi	It's been so long since we've met, let's have a drink or two and talk about the good old days.
mi drani	I'm right.
mi drata	I is an other.
mi dukse lo ka se cuntu kei lo nu sidju ko'a	I'm too busy to help him.
mi dukse lo ka to'e cando ku lo nu kelci	I have no time for games.
mi dunda fi do fe da poi se djica be do	I am giving you what you want.
mi dunda fi do fe da poi se djica be do	I'm giving you what you want.
mi cadzu zei klama	I came on foot.
mi cadzu zei klama	I went on foot.
mi e'i zukte da po'o nai	I have not only that to do.
mi facki lo du'u la tam ma kau ba'o xabju	I found out where Tom used to live.
mi facki lo du'u lo ma kau vinji cu janli	I found out whose airplane crashed.
mi fadni zo'e lo'i lojbo zei pilno	I am a typical Lojban user.
mi fadni zo'e lo'i prenu	I am an ordinary person.
mi fanva lo bi'a jai se djica be mi	I translate what I want!
mi fanvpre	I am a translator.
mi fanvpre	I'm a translator.
mi farna zei cirko i xu do kakne lo ka sidju mi vau pe'u	I am lost. Can you help me, please?
mi fau gi sipna gi sanli	I sleep standing up.
mi fau gi tcidu lo se cukta gi citka	I read a book while eating.
mi fengu	I'm angry.
mi finti lo lisri soi pruce lo nu ciska ro da poi mi pensi	I invent stories by writing down whatever I think of.
mi fliba lo ka facki lo du'u ma kau valsi gi'e mapti	I'm at a loss for words.
mi fliba lo ka sipna i ki'u bo savru	I can't sleep because of the noise.
mi fliba lo ka sipna i sa'u mi entuzi lo ka djuno fi lo ma'a nu ba zi kuspe la pluton	I cannot sleep. I am just electrified by the knowledge of our imminent approach toward Pluto.
mi fraso	I am French.
mi fraso	I'm French.
mi galfi lo ladru lo cirla e lo matne	We make milk into cheese and butter.
mi ga nai da'i du do gi to'e jundi zo'e bi'u nai	If I were you, I'd ignore it.
mi ganse le ve'u xamsi	I can smell the ocean.
mi ganse lo nu do na se spaji i se ri'a bo mi jinvi lo du'u do pu la'a sai djuno	Seeing that you're not surprised, I think you must have known.
mi gasnu lo nu ra kalri zei gasnu lo vorme	I made him open the door.
mi gasnu ro se nupre	I always keep promises.
mi ge nai xalka zei pinxe gi nai tankpli	I neither drink nor smoke.
mi gerku	I'm a dog.
mi glare zei bilma	I have a fever.
mi gleki	I'm happy.
mi gleki ca lo nu do zukte ra	I'm happy when you do that.
mi gleki du'i lo mlatu poi dasni lo sipna zei taxfu	I am as happy as a cat in pajamas.
mi gleki gi'e se mansa	I'm happy and satisfied.
mi gleki lo ka sidju	I am happy to help.
mi gleki lo ka sidju	I'm glad to help.
mi gleki lo ka tavla do kei mu'i nai le cmalu temci	I like talking to you, regardless of the short amount of time.
mi gleki lo nu do jai drani	I'm glad you were right.
mi gleki lo nu do morji zei gasnu fi la'e di'u	I'm glad you brought this up.
mi gleki lo nu do nelci	I'm glad you liked it.
mi gleki lo nu do vi zvati	I'm happy you're here.
mi gleki lo nu gau ra do cinmo lo ka zabna zei se zei funca	I'm glad it makes you happy.
mi gleki lo nu mi pu zvati zei facki do	I'm glad I found you.
mi gleki lo nu sidju do	I am happy to help you.
mi gleki lo nu tavla do	I'm happy about talking to you.
mi gleki lo su'u do pendo mi	I am happy that you are my friend.
mi gleki lo za'i do pu kansa mi'a	I am very happy that you have been with us today.
mi gleki ri'a lo nu do vi zvati	I'm happy because you're here.
mi gleki tu'a do	You make me happy.
mi gletu lo softo merko ninmu ku	I had sex with a Soviet-American woman.
mi glico lo nu mi citka la cidjrbiskit	I am English in that I eat biscuits.
mi gunka bu'u lo zdani	I work at home.
mi gunka va'o lo spita	I work in a hospital.
mi islenska	I'm Icelandic.
mi ja'a bajra	I do run.
mi ja'a djuno la'e di'u	I know it for a fact.
mi ja'a fengu ca	I'm really angry right now.
mi ja'a ru'e tirna lo se bacru be ko'a	I can hardly hear him.
mi ja'e cuxna lo ka ciska lo pa no jufra be fi lo spano ca ro djedi i ju'o la rosiios ba gleki cikre le jufra	I have decided to write ten sentences in Spanish each day. I'm sure that Rocío will be very happy to correct them.
mi ja'e ze'a zgana do	I have been watching you.
mi jai nanca li 18	I'm 18 years old.
mi jai nanca li re mu	I'm 25 years old.
mi jai sarcu fai lo ka jinga	I have to win.
mi jai se krinu lo nu mi viska lo cukta kei	My taking the book is justified by my seeing it.
mi jai vajni	I'm important.
mi jarco le mi kumfa ku ko'a	I showed my room to her.
mi jbena bu'u la osakan ca li pa so ze ze	I was born in Osaka in 1977.
mi jbena fo la bemro zei joi zei ketco	I'm from America.
mi jbena fo la merko zei gugde	I'm from America.
mi jbena fo lo gugdesugu	I'm from Singapore.
mi jdice lo du'u mi'a na klama	I've decided that we won't go.
mi jdice lo nu te vecnu lo karce	I decided to buy a car.
mi je'a nelci le solri	I really love the sun.
i mi je'a nelci le'e cidja pe lo xamsi	I really like seafood.
mi je'a pacna lo nu ca senva	I sure hope this is a dream.
mi je'a prami do	I do love you.
i mi stace be fi le ju'a mi senpi	I truly doubt it.
mi jetnu prenu	I'm a real man.
mi jgari be le xance ku djica	I just want to hold her hand.
i mi ca ca'o jgari pa cukta	I'm holding a book.
mi jgira tu'a la tom	I'm proud of Tom.
mi jgira tu'a le patfu be mi	I am proud of my father.
i mi ji'a renvi fi le nanca be li pa ze	I'm 17, too.
i mi ji'a na ka'e zukte la'e do'i	I can't do it either.
mi ji'a nelci do	I also like you.
i mi ji'a nelci lo'e plise	I too like apples.
mi ji'a pu klama	I also went.
mi ji'a sai na jimpe	Even I don't understand.
mi jibni do iu ma au	How am I close to you?
mi jibri gunka ca lo xa zei djedi ku ji'a	I work even on Sunday.
mi jimpe	I understand.
mi jimpe fi do	I understand you.
mi jimpe tcidu lo glico i ku'i mi kakne nai lo ka tavla ri	I can read English, but I can't speak it.
mi jinvi da	I have an opinion.
mi jinvi gi'e ni'i zasti	I think, therefore I am.
mi jinvi le du'u za'u ko'a pu viska mi	I think they saw me.
mi jinvi lo du'u kakne lo nu je'uja'o	I think I can prove it.
mi jinvi lo du'u ko'a ba zanru	I'm sure he would approve.
mi jinvi lo du'u la cintaros cu xamgu bangu zei pilno lo glico zei bangu	I think that Shintaro speaks English well.
mi jinvi lo du'u le se cukta cu mutce cinri	I found this book very interesting.
mi jinvi lo du'u lo mi jibri cu to'e zei pilno zei xamgu	I think my job is pointless.
mi jinvi lo du'u lo nu zei prami cu na zasti	I think love does not exist.
mi jinvi lo du'u mi bredi lo nu cliva	I think I'm ready to leave.
mi jinvi lo du'u na ku le prenu cu stace	I don't think that he is sincere.
mi jinvi lo du'u na ku le prenu cu stace	I don't think that he's honest.
mi jinvi lo du'u to'e cumki fi'o ditcu pa djedi	I found it impossible to do the job in a day.
mi jinvi lo me mi moi lo ra se casnu	I have my own thoughts on that subject.
mi jinvi lo nu mi ba klama co skiji	I think I'll go skiing.
mi jinvi lo nu za'u mi ba jai lerci	I think we're going to be late.
mi jo'u do simxu lo ka pendo mutce	You and I are very good friends.
mi jo'u la tom cu kelci la baskedbol	I play basketball with Tom.
mi jo'u lo mi xirma cu casnu ra	I will talk about it with my horse.
mi joi la bancus cu casnu ve cu'u la irk	Bancus and I had a conversation on IRC.
mi jukpa gi'e ku'i to'e nelci	I cook, but I don't do that with much pleasure.
mi ka'e ctuca do lo nu zekri zei lebna ta'i ma kau	I can teach you how to steal.
mi ka'e jetnu zei jarco lo du'u ma kau catra	I can prove who the murderer is.
mi ka'e jinga fau lo nu mi se funca lo zabna	I may win if I'm lucky.
mi ka'e na drani	I could be wrong.
mi ka'e spuda lo preti be fi ra	I can respond to his question.
mi ka'e spuda lo ra preti	I can respond to his question.
mi ka'e tirna ro da	I can hear everything.
mi ka'e vofli	I can fly.
mi ka'e nai citka lo rectu	I can't eat meat.
mi ka'e nai cliva pu lo nu mo'u gunka	I can't leave before the job is done.
mi ka'e nai lacri lo nu la tom cu sidju	I can't be sure Tom will help.
mi ka'e nai nupre lo nu do nelci lo cukta i ku'i mi jinvi lo du'u ei catlu do'a nai cy	I can't promise that you'll like these books but I think it would be a good idea to at least look them over.
mi kakne lo fonxa zei tavla be lo zvati be la lundyn	Can I telephone London from here?
mi kakne lo ka cusku na je tcidu tu'a lo jungo zei bangu	I cannot speak Chinese. I can just read it.
mi kakne lo ka sazri lo karce	I can drive a car.
mi kakne lo ka skicu ro da	I can explain everything.
mi kakne lo nu tcidu bau lo glico zei bangu	I can read English.
mi kakne lo nu xamgu sanga	I can sing well.
mi kalcvi'i setca fi lo do ladru	I shit in your milk.
mi kanpe lo nu ra sidju mi	I expect him to help me.
mi kanro	I'm healthy.
mi kanro au po'o	Health is all I want.
mi kansa ti poi verba	I am this kid's companion.
mi karbi ti poi pixra ku'o ta poi pixra	I compared this picture with that one.
mi kavbu ci finpe ca lo purci zei lamji zei djedi	I caught three fish yesterday.
mi kinda lo ka tatpi	I'm kind of tired.
mi klaku ca lo ro nu sanga ti mi	Every time I listen to this song, I cry.
mi klaku ca lo ro nu sanga ti mi	I cry every time I listen to this song.
mi klama co sutra	I go quickly.
mi klama fi la bemro zei joi zei ketco	I'm from America.
mi klama fi la merko zei gugde	I'm from America.
mi klama fo ma fe lo aftobuso tcana	How do I get to the bus station?
mi klama fo ma fe lo cukta zei dinju	How do I get to the library?
mi klama fo ma fe lo gusta	How do I get to a restaurant?
mi klama fo ma fe lo mrilu zei tcana	How do I get to the post office?
mi klama fo ma fe lo rentcana	How do I get to the train station?
mi klama fo ma fe lo so'i zei prenu zei karce tcana	How do I get to the bus station?
mi klama fo ma fe lo tatpi cukta barja	How do I get to the used bookstore?
mi klama fo ma fe lo tcadu	How do I get to the city?
mi klama fo ma fe lo vinji zei tcana	How do I get to the airport?
mi klama la paris ca lo balvi zei lamji zei djedi	I'm travelling to Paris tomorrow.
mi klama la paris ca lo critu	I'm going to Paris in the fall.
mi klama le briju te sau lo nu mi gunka	I go to the office as required by my work.
mi klama le rentcana	I went to the station.
mi klama le zarci	I am going to the market.
mi klama le zarci	I continually go to the market.
mi klama le zarci	I have gone to the market.
mi klama le zarci	I went to the market.
mi klama le zarci	I will go to the market.
mi klama le zarci	I'm going to the store.
mi klama le zarci te zu'e lo ka jai gau mukti fi le mi mamta	I go to the store to motivate my mom.
mi klama lo briju	I go to work.
mi klama lo ckana	I'm going to bed.
mi klama lo ckule ti'u li ze	I go to school at seven.
mi klama lo cnita be lo trici te zu'e lo nu na co'a cilmo	I stood under a tree to avoid getting wet.
mi klama lo skina zei dinju fi'o cafne	I often go to the movies.
mi klama lo malsi fu lo karce	I go to church by car.
mi klama lo malsi ta'e lo ze zei djedi	I go to the church on Sundays.
mi klama lo se xabju mu'i lo nu rapli dasni	I went home to change clothes.
mi klama lo xriso zei malsi ca le cabna zei cerni	I went to church this morning.
mi klama lo zarci	I go to the market.
mi klama mu'i lo nu penmi ra i je ku'i ri na zvati	I went to see him, but he was out.
mi klama ti ki'u tu'a le nu tadni	I came here to study.
mi ko'a penmi ca lo cabna zei vanci	I'm meeting him this evening.
mi ko'a penmi lo ckafi zei zarci be vi le rentcana	I met her in a coffee shop near the station.
mi ko'a xenru zei cusku mu'i lo nu stapa lo ri jamfu	I apologized to her for stepping on her foot.
mi krici lo du'u ko'a ba binxo lo ricfu	I believe he is going to be rich one day.
mi krici lo du'u mi kakne lo nu cikre lo pe mi skami kei vau fu'i nai	I despite a startling lack of evidence, I believe I may be able to repair my computer with much difficulty.
mi krici lo nu do djuno lo nu la markus cu zukte ma kau	I believe you know what Marcus is doing.
mi krici lo prane ji'u la platon	I believe in perfection, based on Plato.
mi kucli	I am curious.
mi kucli	I'm curious.
mi kucli lo citri zei slabu tcadu pe pi ro le terdi	I am interested in old cities in the world.
mi kucli lo du'u ma kau ditcu	I wonder how long it's going to take.
mi kucli lo du'u ra ma kau mo'u klama	I wonder where she has gone.
mi kucli lo nu xu kau do to'e cando du'i mi	I wonder if you're as busy as I am.
mi kufra ca lo nu mi do jikca	I feel relaxed with you.
mi la iumis cu senva	I dreamed about Yumi.
mi la tam tcica au nai	I don't want to lie to Tom.
mi la tom cu kamxada	I'm Tom's partner.
mi la tom cu me lo kansa zukte	I'm Tom's partner.
mi la'e di'u cusku da'i	This is what I would have said.
mi ladru za'u mei djica	I want more milk.
mi laldo	I'm old.
mi laldo pendo	I'm an old friend.
mi le dracbende cu cmima	I belong to the drama club.
mi le mi creka cu lumci	I washed my T-shirt.
mi lebna ra ca	I'll take it now.
mi lenku	I am cold.
mi lenku	I feel cold.
mi lifri lo mabla	I don't feel well.
mi lo crino kapsiku cu na'e citka	I don't eat green peppers at all.
mi lo du'u zvati ti'u ma kau cu cusku no da	I didn't tell anyone what time I'd be arriving.
mi lo mi ctuca se penmi ca'o klama le rentcana	I met my teacher on the way to the station.
mi lo nei prami	I love myself.
mi lo nu ka zei djuno zei merli tadni na kakne ri'a tu'a lo savru	I cannot revise with this noise.
mi lo rentcana cu klama fu lo selfu zei karce	I took a cab to the station.
mi lo so'i mei ra dejni	I owe him a great deal.
mi lo sovda cu to'e nelci	I don't like eggs.
mi lo to'e citno nanmu cu penmi vi le rentcana	I met an old man near the station.
mi loi xalka cu se zei bapli zei selfu	I am a slave to drink.
mi lumci lo nei te ta'i lo nu mi to'e jinsa	I wash myself, this being sensible in the case that I am dirty.
mi lumci vo'a	I wash myself.
mi marce zei klama la paris ca lo balvi zei lamji zei djedi	I will drive to Paris tomorrow.
mi marce zei klama la paris ca lo balvi zei lamji zei djedi	I'm driving to Paris tomorrow.
mi makcu i mi drata pensi	Now that I'm a grownup, I think otherwise.
mi mabla zei vikmi ne'i lo do ladru	I shit in your milk.
mi manci lo nu do tai certu tu'a lo glico zei bangu	I'm amazed at your fluency in English.
mi manci lo nu do tai darsi	I am amazed at your audacity.
mi zmadu zei djica lo nu mi cipni kei lo nu mi finpe	I'd rather be a bird than a fish.
mi me la tcaudjo'us	I am Teochew.
mi me lo laldo prenu	I'm an old man.
mi melbi	I'm beautiful.
mi menli zei citka lo vi skina	I am watching this video.
mi merko	I am American.
mi merko	I am an American.
mi mi lumci ca so'a djedi	I take a bath almost every day.
mi mi na du	I'm not myself.
mi milxe lerci	I'm a bit late.
mi milxe lo ka senpi lo nu ko'a klama va'o lo vi tcima	I have some doubts about his coming in this weather.
mi milxe se cfipu	I'm a little confused.
mi mipri lo za'u datni	I've got more secrets.
mi mipri lo za'u datni	I've got secrets.
mi mitre li pa pi bi ci	I'm 1.83 meters tall.
mi mo prenu	What kind of person am I?
mi mo'u cirko	I've lost it.
mi mo'u citka lo betka genja stasu	I've eaten the borsch.
mi mo'u co'e	I have done it.
mi mo'u ctuca	I am done teaching.
mi mo'u klama ti ti'u li mu	I arrived here about five o'clock.
mi mo'u zukte ro da si'u nai	I did everything by myself.
mi mo'u zvati zei djuno zei cirko lo ckiku pe lo kumfa pe mi	I've lost the key to my room.
mi morji fi lo ti flira	I remember these faces.
mi morji lo du'u do bruna mi kei ku	I remembered that you were my brother.
mi morji lo du'u do pu cusku ma kau	I remember what you said.
mi morji lo du'u le fetsi pu cusku ma kau	I remember what she said.
mi morji nai lo du'u fe ma kau mi pu citka ca lo ro moi nicte	I can't remember what I ate last night.
mi morji tu'a ro lo re do	I remember both of you.
mi mrilu lo jbena zei salci se dunda ko'a	I sent her birthday present bу post.
mi mrilu lo se dunda ko'a ki'u lo zi jbena zei salci be ko'a	I sent her birthday present bу post.
mi mulno zei gasnu	I have done it.
mi mulno lo ka ce'u na'e kakne lo nu ce'u tavla fo lo fraso	I can't speak French at all.
mi mulno na'e morji tu'a la tom	I forgot all about Tom.
mi mulno no zei kansa vi	I'm all alone here.
mi muslo zei prenu	I am a Muslim.
mi mutce bajra se ta'i tu'a la olimpiks	I run a lot as a method for the Olympics.
mi mutce bilma	I feel very ill.
mi mutce cikna	I'm wide awake.
mi mutce co gleki lo nu viska do	I am very happy to see you.
mi mutce djica lo ka viska ra	I want to see her very much.
mi mutce ganse lo ka lenku	I am very sensitive to the cold.
mi mutce gleki	I'm very happy now.
mi mutce gleki lo nu mi viska do	I'm very glad to see you.
mi mutce ke jelca pe'a cortu lo kanla	I have an intense 'burning' pain in my eyes.
mi mutce lo ka gleki lo nu do vitke la to ki i os ca lo balvi zei lamji masti	I'm very happy you'll be visiting Tokyo next month.
mi mutce lo ka nelci	I like it very much.
mi mutce lo ka senpi	I highly doubt that.
mi mutce lo ka to'e certu lo ka bangu cilre	I'm terrible at languages.
mi mutce lo ka se nandu lo ka facki lo du'u ma kau lojbo zei bangu mapti lo ka se smuni la'e di'e	I'm having a hard time figuring out how to express the following.
mi mutce lo ni ckire do lo nu sidju	I am very grateful to you for your help.
mi mutce nelci do	I like you a lot.
mi mutce nelci le jungo zei gugde	I really like China.
mi mutce nelci lo gunka zei kansa pe mi	I really like my coworkers.
mi mutce nelci lo jibri be mi	I like my job very much.
mi mutce nelci lo pendo po do	I like your friend very much.
mi mutce nelci lo plita zei nanba	I like pizza very much.
mi mutce nelci lo snime	I like snow a lot.
mi mutce nelci lo solri	I like the sun a lot.
mi mutce nelci loi cakla	I love chocolate.
mi mutce nelci ta poi ninmu	I really like that girl.
mi mutce nelci tu'a le ponjo zei bangu	I like Japanese very much.
mi mutce planbi'o ba lo xriso zei jbena zei nu zei salci	I've put on a lot of weight since Christmas.
mi mutce se pluka	I am very pleased.
mi mutce senva	I have a lot of dreams.
mi mutce taske lo birje	I'm dying for a beer!
mi mutce tatpi	I am very tired.
mi mutce tatpi	I'm very tired.
mi mutce to'e darsi	I'm very shy.
mi mutce xamgu kelci lo caxmati	I am a very good chessplayer.
mi mutce zukte zei ricfu prenu	I am a very busy person.
mi na ba fraxu do	We won't forgive you.
mi na ba no zei kansa	I won't be alone.
mi na ba raktu do	I won't disturb you.
mi na ba smaji	I won't be quiet.
mi na ba zukte da	I won't do anything.
mi na banzu se bangu lo fraso	I don't speak French well enough!
mi na bebna	I'm not an idiot.
mi na birti	I'm not sure if this is correct.
mi na birti	I'm not sure.
mi na ca xagji	Right now, I'm not hungry.
mi na ca'o cliva do	I am not leaving you.
mi na ca'o gunka	I am not working.
mi na ca'o tadni	I am not studying.
mi na ca ca'o gunka	I'm not working.
mi na certu	I'm no expert.
mi na certu lo ka smuni zei cusku lo jitfa	I'm not good at lying.
mi na certu lo nu so'i zei zukte	I'm not good at multitasking.
mi na cidja loi rectu i mu'i bo na'e zei rectu zei citka	I prefer not to eat meat because I'm vegetarian.
mi na cifnu	I'm not a baby.
mi na citka lo jipci skapi	I don't eat chicken skin.
mi na citka lo midju zei pagbu be lo plise	I don't eat the core of an apple.
mi na citka lo rectu	I don't eat meat.
mi na cmima	I'm not a member.
mi na cmima le za'u mei	I'm not one of them.
mi na co'e	I did not do it.
